Entity,Code,Year,Coal consumption - TWh
Africa,,1965,323.49615
Africa,,1966,323.1222
Africa,,1967,330.29156
Africa,,1968,343.5129
Africa,,1969,346.64288
Africa,,1970,360.7569
Africa,,1971,383.0123
Africa,,1972,384.21082
Africa,,1973,408.9103
Africa,,1974,425.64618
Africa,,1975,451.08047
Africa,,1976,481.07413
Africa,,1977,491.69846
Africa,,1978,477.81558
Africa,,1979,507.24698
Africa,,1980,543.55707
Africa,,1981,635.79877
Africa,,1982,701.17584
Africa,,1983,713.24603
Africa,,1984,762.8979
Africa,,1985,787.16583
Africa,,1986,805.356
Africa,,1987,828.3197
Africa,,1988,890.16077
Africa,,1989,835.62085
Africa,,1990,877.6782
Africa,,1991,853.76215
Africa,,1992,858.8312
Africa,,1993,871.7139
Africa,,1994,894.4478
Africa,,1995,922.47125
Africa,,1996,935.2283
Africa,,1997,959.01904
Africa,,1998,937.03894
Africa,,1999,966.0107
Africa,,2000,963.73047
Africa,,2001,975.9262
Africa,,2002,934.42163
Africa,,2003,1017.0484
Africa,,2004,1119.1619
Africa,,2005,1039.0729
Africa,,2006,1054.097
Africa,,2007,1071.6333
Africa,,2008,1180.7251
Africa,,2009,1176.002
Africa,,2010,1167.1663
Africa,,2011,1149.025
Africa,,2012,1120.1858
Africa,,2013,1132.1521
Africa,,2014,1185.7092
Africa,,2015,1123.2715
Africa,,2016,1191.6005
Africa,,2017,1192.7607
Africa,,2018,1170.1332
Africa,,2019,1236.2761
Africa,,2020,1195.1685
Africa,,2021,1197.929
Africa,,2022,1144.8707
Africa,,2023,1133.9897
Africa (EI),,1965,323.49615
Africa (EI),,1966,323.1222
Africa (EI),,1967,330.2916
Africa (EI),,1968,343.51288
Africa (EI),,1969,346.64288
Africa (EI),,1970,360.7569
Africa (EI),,1971,383.0123
Africa (EI),,1972,384.21082
Africa (EI),,1973,408.91034
Africa (EI),,1974,425.6462
Africa (EI),,1975,451.08047
Africa (EI),,1976,481.07416
Africa (EI),,1977,491.69843
Africa (EI),,1978,477.81558
Africa (EI),,1979,507.24698
Africa (EI),,1980,543.55707
Africa (EI),,1981,635.79877
Africa (EI),,1982,701.17584
Africa (EI),,1983,713.24603
Africa (EI),,1984,762.8978
Africa (EI),,1985,787.1659
Africa (EI),,1986,805.356
Africa (EI),,1987,828.3197
Africa (EI),,1988,890.16077
Africa (EI),,1989,835.62085
Africa (EI),,1990,877.6782
Africa (EI),,1991,853.76215
Africa (EI),,1992,858.8311
Africa (EI),,1993,871.7139
Africa (EI),,1994,894.4478
Africa (EI),,1995,922.47125
Africa (EI),,1996,935.2283
Africa (EI),,1997,959.0191
Africa (EI),,1998,937.03894
Africa (EI),,1999,966.0107
Africa (EI),,2000,963.7305
Africa (EI),,2001,975.9262
Africa (EI),,2002,934.4216
Africa (EI),,2003,1017.0484
Africa (EI),,2004,1119.162
Africa (EI),,2005,1039.0729
Africa (EI),,2006,1054.0972
Africa (EI),,2007,1071.6333
Africa (EI),,2008,1180.7251
Africa (EI),,2009,1176.002
Africa (EI),,2010,1167.1664
Africa (EI),,2011,1149.025
Africa (EI),,2012,1120.1858
Africa (EI),,2013,1132.1521
Africa (EI),,2014,1185.7092
Africa (EI),,2015,1123.2714
Africa (EI),,2016,1191.6006
Africa (EI),,2017,1192.7609
Africa (EI),,2018,1170.1332
Africa (EI),,2019,1236.2762
Africa (EI),,2020,1195.1685
Africa (EI),,2021,1197.9288
Africa (EI),,2022,1144.8707
Africa (EI),,2023,1133.9897
Algeria,DZA,1965,0.81409997
Algeria,DZA,1966,0.79083997
Algeria,DZA,1967,0.60476
Algeria,DZA,1968,0.63965
Algeria,DZA,1969,0.81409997
Algeria,DZA,1970,0.96528995
Algeria,DZA,1971,0.26749
Algeria,DZA,1972,0.23259999
Algeria,DZA,1973,0.26749
Algeria,DZA,1974,0.22096999
Algeria,DZA,1975,0.27912
Algeria,DZA,1976,0.54660994
Algeria,DZA,1977,0.70943
Algeria,DZA,1978,0.36053
Algeria,DZA,1979,0.83736
Algeria,DZA,1980,0.74432
Algeria,DZA,1981,0.52335
Algeria,DZA,1982,9.711049
Algeria,DZA,1983,8.66435
Algeria,DZA,1984,9.60638
Algeria,DZA,1985,10.025061
Algeria,DZA,1986,10.292549
Algeria,DZA,1987,12.30454
Algeria,DZA,1988,11.571849
Algeria,DZA,1989,9.78083
Algeria,DZA,1990,7.66417
Algeria,DZA,1991,7.9084
Algeria,DZA,1992,9.397039
Algeria,DZA,1993,7.6525397
Algeria,DZA,1994,7.2106
Algeria,DZA,1995,7.2106
Algeria,DZA,1996,3.3959599
Algeria,DZA,1997,5.95456
Algeria,DZA,1998,6.37324
Algeria,DZA,1999,6.82681
Algeria,DZA,2000,5.6405497
Algeria,DZA,2001,6.5127997
Algeria,DZA,2002,8.54805
Algeria,DZA,2003,7.0477796
Algeria,DZA,2004,8.408489
Algeria,DZA,2005,6.9082203
Algeria,DZA,2006,10.25766
Algeria,DZA,2007,8.80391
Algeria,DZA,2008,8.80391
Algeria,DZA,2009,5.65218
Algeria,DZA,2010,3.6053
Algeria,DZA,2011,3.1982498
Algeria,DZA,2012,3.3959599
Algeria,DZA,2013,1.83754
Algeria,DZA,2014,2.08177
Algeria,DZA,2015,1.5467899
Algeria,DZA,2016,0.56987
Algeria,DZA,2017,2.1166599
Algeria,DZA,2018,5.815
Algeria,DZA,2019,4.80319
Algeria,DZA,2020,1.52353
Algeria,DZA,2021,3.10521
Algeria,DZA,2022,2.17481
Algeria,DZA,2023,1.9329839
Argentina,ARG,1965,8.4550495
Argentina,ARG,1966,6.971818
Argentina,ARG,1967,7.840397
Argentina,ARG,1968,7.619035
Argentina,ARG,1969,9.1221695
Argentina,ARG,1970,11.722598
Argentina,ARG,1971,10.277542
Argentina,ARG,1972,8.651295
Argentina,ARG,1973,9.496522
Argentina,ARG,1974,11.825921
Argentina,ARG,1975,11.51094
Argentina,ARG,1976,11.642586
Argentina,ARG,1977,11.008503
Argentina,ARG,1978,13.419195
Argentina,ARG,1979,12.501674
Argentina,ARG,1980,11.144589
Argentina,ARG,1981,10.560467
Argentina,ARG,1982,10.666076
Argentina,ARG,1983,9.679963
Argentina,ARG,1984,7.185223
Argentina,ARG,1985,10.599606
Argentina,ARG,1986,12.109348
Argentina,ARG,1987,13.439672
Argentina,ARG,1988,13.772349
Argentina,ARG,1989,14.902768
Argentina,ARG,1990,12.266131
Argentina,ARG,1991,10.794012
Argentina,ARG,1992,12.168163
Argentina,ARG,1993,8.069987
Argentina,ARG,1994,7.065107
Argentina,ARG,1995,7.414152
Argentina,ARG,1996,7.766816
Argentina,ARG,1997,6.1277137
Argentina,ARG,1998,8.23741
Argentina,ARG,1999,9.885469
Argentina,ARG,2000,7.512647
Argentina,ARG,2001,6.1568522
Argentina,ARG,2002,4.5862966
Argentina,ARG,2003,5.593865
Argentina,ARG,2004,9.519818
Argentina,ARG,2005,10.961645
Argentina,ARG,2006,9.9238205
Argentina,ARG,2007,14.36036
Argentina,ARG,2008,17.516068
Argentina,ARG,2009,9.620937
Argentina,ARG,2010,13.472079
Argentina,ARG,2011,14.618645
Argentina,ARG,2012,13.669181
Argentina,ARG,2013,14.939302
Argentina,ARG,2014,15.891717
Argentina,ARG,2015,15.814129
Argentina,ARG,2016,12.188642
Argentina,ARG,2017,12.525288
Argentina,ARG,2018,13.709147
Argentina,ARG,2019,8.123962
Argentina,ARG,2020,10.015325
Argentina,ARG,2021,14.052401
Argentina,ARG,2022,14.891581
Argentina,ARG,2023,12.793747
Asia,,1965,2604.784
Asia,,1966,2753.783
Asia,,1967,2667.2107
Asia,,1968,2708.1685
Asia,,1969,3056.8271
Asia,,1970,3440.9536
Asia,,1971,3697.763
Asia,,1972,3842.575
Asia,,1973,3932.5076
Asia,,1974,4027.638
Asia,,1975,4352.3564
Asia,,1976,4453.9956
Asia,,1977,4754.6685
Asia,,1978,4987.2344
Asia,,1979,5233.9395
Asia,,1980,5541.4194
Asia,,1981,5723.564
Asia,,1982,5951.464
Asia,,1983,6326.967
Asia,,1984,6892.806
Asia,,1985,7993.0044
Asia,,1986,8322.275
Asia,,1987,8908.044
Asia,,1988,9504.191
Asia,,1989,9890.94
Asia,,1990,10069.819
Asia,,1991,10463.952
Asia,,1992,10792.991
Asia,,1993,11289.662
Asia,,1994,11828.354
Asia,,1995,12008.845
Asia,,1996,12512.806
Asia,,1997,12531.089
Asia,,1998,12510.558
Asia,,1999,12818.992
Asia,,2000,13324.219
Asia,,2001,13950.597
Asia,,2002,15029.383
Asia,,2003,17203.275
Asia,,2004,19355.11
Asia,,2005,22006.002
Asia,,2006,23724.084
Asia,,2007,25780.479
Asia,,2008,26500.355
Asia,,2009,27391.23
Asia,,2010,28681.955
Asia,,2011,30784.86
Asia,,2012,31491.197
Asia,,2013,32123.35
Asia,,2014,32624.031
Asia,,2015,32263.887
Asia,,2016,31856.428
Asia,,2017,32606.365
Asia,,2018,33595.402
Asia,,2019,34408.5
Asia,,2020,34387.047
Asia,,2021,36045.86
Asia,,2022,36652.58
Asia,,2023,38273.82
Asia Pacific (EI),,1965,2780.7314
Asia Pacific (EI),,1966,2931.5122
Asia Pacific (EI),,1967,2854.2986
Asia Pacific (EI),,1968,2896.733
Asia Pacific (EI),,1969,3250.1877
Asia Pacific (EI),,1970,3631.1384
Asia Pacific (EI),,1971,3886.6707
Asia Pacific (EI),,1972,4036.5913
Asia Pacific (EI),,1973,4134.1763
Asia Pacific (EI),,1974,4234.7363
Asia Pacific (EI),,1975,4557.451
Asia Pacific (EI),,1976,4665.6807
Asia Pacific (EI),,1977,4975.5776
Asia Pacific (EI),,1978,5219.295
Asia Pacific (EI),,1979,5472.163
Asia Pacific (EI),,1980,5784.0054
Asia Pacific (EI),,1981,5975.036
Asia Pacific (EI),,1982,6185.461
Asia Pacific (EI),,1983,6548.081
Asia Pacific (EI),,1984,7115.33
Asia Pacific (EI),,1985,7676.926
Asia Pacific (EI),,1986,7972.3315
Asia Pacific (EI),,1987,8546.454
Asia Pacific (EI),,1988,9157.78
Asia Pacific (EI),,1989,9570.253
Asia Pacific (EI),,1990,9777.626
Asia Pacific (EI),,1991,10180.249
Asia Pacific (EI),,1992,10531.39
Asia Pacific (EI),,1993,11087.264
Asia Pacific (EI),,1994,11640.72
Asia Pacific (EI),,1995,11914.046
Asia Pacific (EI),,1996,12435.795
Asia Pacific (EI),,1997,12493.179
Asia Pacific (EI),,1998,12483.228
Asia Pacific (EI),,1999,12863.831
Asia Pacific (EI),,2000,13352.603
Asia Pacific (EI),,2001,13963.222
Asia Pacific (EI),,2002,15034.036
Asia Pacific (EI),,2003,17182.91
Asia Pacific (EI),,2004,19323.76
Asia Pacific (EI),,2005,21965.541
Asia Pacific (EI),,2006,23637.746
Asia Pacific (EI),,2007,25611.322
Asia Pacific (EI),,2008,26328.441
Asia Pacific (EI),,2009,27218.469
Asia Pacific (EI),,2010,28415.46
Asia Pacific (EI),,2011,30437.154
Asia Pacific (EI),,2012,31035.357
Asia Pacific (EI),,2013,31706.03
Asia Pacific (EI),,2014,32150.758
Asia Pacific (EI),,2015,31945.379
Asia Pacific (EI),,2016,31447.637
Asia Pacific (EI),,2017,32131.633
Asia Pacific (EI),,2018,33068.707
Asia Pacific (EI),,2019,33872.098
Asia Pacific (EI),,2020,33862.703
Asia Pacific (EI),,2021,35487.164
Asia Pacific (EI),,2022,36054.812
Asia Pacific (EI),,2023,37693.125
Australia,AUS,1965,202.02777
Australia,AUS,1966,209.38887
Australia,AUS,1967,215.25
Australia,AUS,1968,221.69444
Australia,AUS,1969,229.27777
Australia,AUS,1970,231.69444
Australia,AUS,1971,232.56944
Australia,AUS,1972,242.93054
Australia,AUS,1973,252.9861
Australia,AUS,1974,264.06943
Australia,AUS,1975,272.54166
Australia,AUS,1976,281.79166
Australia,AUS,1977,294.18054
Australia,AUS,1978,301.86108
Australia,AUS,1979,315.54166
Australia,AUS,1980,324.7639
Australia,AUS,1981,333.1389
Australia,AUS,1982,336.68054
Australia,AUS,1983,336.55554
Australia,AUS,1984,355.90277
Australia,AUS,1985,368.1389
Australia,AUS,1986,377.4861
Australia,AUS,1987,393.3611
Australia,AUS,1988,413.7639
Australia,AUS,1989,433.9583
Australia,AUS,1990,444.34723
Australia,AUS,1991,453.2639
Australia,AUS,1992,455.95834
Australia,AUS,1993,458.88885
Australia,AUS,1994,468.2639
Australia,AUS,1995,484.16666
Australia,AUS,1996,503.9583
Australia,AUS,1997,529.4583
Australia,AUS,1998,553.0833
Australia,AUS,1999,587.44305
Australia,AUS,2000,591.6619
Australia,AUS,2001,585.69135
Australia,AUS,2002,598.8721
Australia,AUS,2003,616.0213
Australia,AUS,2004,641.92114
Australia,AUS,2005,638.2223
Australia,AUS,2006,655.49884
Australia,AUS,2007,649.8025
Australia,AUS,2008,677.2914
Australia,AUS,2009,654.86127
Australia,AUS,2010,607.3943
Australia,AUS,2011,592.0622
Australia,AUS,2012,554.4683
Australia,AUS,2013,526.2419
Australia,AUS,2014,521.88837
Australia,AUS,2015,540.4112
Australia,AUS,2016,540.06226
Australia,AUS,2017,521.52594
Australia,AUS,2018,508.88223
Australia,AUS,2019,486.3916
Australia,AUS,2020,468.06076
Australia,AUS,2021,452.4471
Australia,AUS,2022,429.00577
Australia,AUS,2023,419.0112
Austria,AUT,1965,59.1149
Austria,AUT,1966,56.467594
Austria,AUT,1967,53.450897
Austria,AUT,1968,52.77368
Austria,AUT,1969,51.936398
Austria,AUT,1970,55.854164
Austria,AUT,1971,51.23361
Austria,AUT,1972,46.453888
Austria,AUT,1973,46.16972
Austria,AUT,1974,48.72278
Austria,AUT,1975,42.340557
Austria,AUT,1976,45.059998
Austria,AUT,1977,37.800274
Austria,AUT,1978,38.40222
Austria,AUT,1979,41.686108
Austria,AUT,1980,42.83472
Austria,AUT,1981,43.85
Austria,AUT,1982,41.705555
Austria,AUT,1983,44.65583
Austria,AUT,1984,50.886387
Austria,AUT,1985,50.815
Austria,AUT,1986,45.3025
Austria,AUT,1987,44.93944
Austria,AUT,1988,43.033054
Austria,AUT,1989,43.22722
Austria,AUT,1990,47.640278
Austria,AUT,1991,49.971664
Austria,AUT,1992,38.881744
Austria,AUT,1993,34.959053
Austria,AUT,1994,35.454445
Austria,AUT,1995,40.338642
Austria,AUT,1996,40.50991
Austria,AUT,1997,42.96797
Austria,AUT,1998,37.829166
Austria,AUT,1999,37.68498
Austria,AUT,2000,42.470078
Austria,AUT,2001,43.878994
Austria,AUT,2002,44.579712
Austria,AUT,2003,47.54769
Austria,AUT,2004,46.576305
Austria,AUT,2005,46.730534
Austria,AUT,2006,46.67483
Austria,AUT,2007,45.044926
Austria,AUT,2008,44.524986
Austria,AUT,2009,33.460773
Austria,AUT,2010,39.34366
Austria,AUT,2011,40.411076
Austria,AUT,2012,37.621
Austria,AUT,2013,38.13149
Austria,AUT,2014,35.02138
Austria,AUT,2015,37.999046
Austria,AUT,2016,35.44773
Austria,AUT,2017,36.564552
Austria,AUT,2018,32.28496
Austria,AUT,2019,33.94468
Austria,AUT,2020,29.031853
Austria,AUT,2021,30.161827
Austria,AUT,2022,28.638159
Austria,AUT,2023,26.736969
Azerbaijan,AZE,1985,1.06996
Azerbaijan,AZE,1986,1.06996
Azerbaijan,AZE,1987,1.06996
Azerbaijan,AZE,1988,1.06996
Azerbaijan,AZE,1989,1.06996
Azerbaijan,AZE,1990,1.03507
Azerbaijan,AZE,1991,0.77921
Azerbaijan,AZE,1992,0.13956
Azerbaijan,AZE,1993,0.03489
Azerbaijan,AZE,1994,0.04652
Azerbaijan,AZE,1995,0.03489
Azerbaijan,AZE,1996,0.03489
Azerbaijan,AZE,1997,0.03489
Azerbaijan,AZE,1998,0
Azerbaijan,AZE,1999,0
Azerbaijan,AZE,2000,0
Azerbaijan,AZE,2001,0.03489
Azerbaijan,AZE,2002,0.02326
Azerbaijan,AZE,2003,0.03489
Azerbaijan,AZE,2004,0.010699611
Azerbaijan,AZE,2005,0.037448607
Azerbaijan,AZE,2006,0.037448607
Azerbaijan,AZE,2007,0.05838889
Azerbaijan,AZE,2008,0.045333333
Azerbaijan,AZE,2009,0.04919444
Azerbaijan,AZE,2010,0.048416667
Azerbaijan,AZE,2011,0.042249996
Azerbaijan,AZE,2012,0.043027777
Azerbaijan,AZE,2013,0.03841667
Azerbaijan,AZE,2014,0.023833333
Azerbaijan,AZE,2015,0.034583334
Azerbaijan,AZE,2016,0.013833333
Azerbaijan,AZE,2017,0.011527778
Azerbaijan,AZE,2018,0.008444444
Azerbaijan,AZE,2019,0.007694444
Azerbaijan,AZE,2020,0.0046111112
Azerbaijan,AZE,2021,0.0015555555
Azerbaijan,AZE,2022,0.00077777775
Azerbaijan,AZE,2023,0.00077777775
Bangladesh,BGD,1971,1.0869898
Bangladesh,BGD,1972,1.0869864
Bangladesh,BGD,1973,1.41251
Bangladesh,BGD,1974,1.255563
Bangladesh,BGD,1975,1.4531916
Bangladesh,BGD,1976,1.4357582
Bangladesh,BGD,1977,1.4997
Bangladesh,BGD,1978,1.4531916
Bangladesh,BGD,1979,1.0811831
Bangladesh,BGD,1980,1.4443297
Bangladesh,BGD,1981,1.4847789
Bangladesh,BGD,1982,1.7986724
Bangladesh,BGD,1983,1.0179856
Bangladesh,BGD,1984,0.40738723
Bangladesh,BGD,1985,0.56964886
Bangladesh,BGD,1986,0.8602944
Bangladesh,BGD,1987,1.3543717
Bangladesh,BGD,1988,1.395065
Bangladesh,BGD,1989,1.4531916
Bangladesh,BGD,1990,3.2725887
Bangladesh,BGD,1991,1.0463045
Bangladesh,BGD,1992,0.9823628
Bangladesh,BGD,1993,0.36620554
Bangladesh,BGD,1994,0.34295693
Bangladesh,BGD,1995,3.7317994
Bangladesh,BGD,1996,2.0461009
Bangladesh,BGD,1997,3.7550595
Bangladesh,BGD,1998,1.0811714
Bangladesh,BGD,1999,0.53477055
Bangladesh,BGD,2000,3.8364346
Bangladesh,BGD,2001,4.0689416
Bangladesh,BGD,2002,4.2491364
Bangladesh,BGD,2003,4.063126
Bangladesh,BGD,2004,4.0689416
Bangladesh,BGD,2005,8.347995
Bangladesh,BGD,2006,12.68387
Bangladesh,BGD,2007,10.351397
Bangladesh,BGD,2008,10.896065
Bangladesh,BGD,2009,13.614829
Bangladesh,BGD,2010,8.675766
Bangladesh,BGD,2011,12.915542
Bangladesh,BGD,2012,10.657114
Bangladesh,BGD,2013,14.760409
Bangladesh,BGD,2014,9.351047
Bangladesh,BGD,2015,30.63301
Bangladesh,BGD,2016,23.035818
Bangladesh,BGD,2017,25.117134
Bangladesh,BGD,2018,28.568832
Bangladesh,BGD,2019,48.06491
Bangladesh,BGD,2020,52.34683
Bangladesh,BGD,2021,42.310978
Bangladesh,BGD,2022,55.396626
Bangladesh,BGD,2023,78.29062
Belarus,BLR,1985,25.11238
Belarus,BLR,1986,27.471886
Belarus,BLR,1987,26.71054
Belarus,BLR,1988,28.616344
Belarus,BLR,1989,28.092268
Belarus,BLR,1990,24.710201
Belarus,BLR,1991,23.473154
Belarus,BLR,1992,19.550192
Belarus,BLR,1993,16.790056
Belarus,BLR,1994,11.763757
Belarus,BLR,1995,11.069911
Belarus,BLR,1996,13.434569
Belarus,BLR,1997,14.157129
Belarus,BLR,1998,12.563811
Belarus,BLR,1999,11.656456
Belarus,BLR,2000,11.571725
Belarus,BLR,2001,8.308523
Belarus,BLR,2002,7.837448
Belarus,BLR,2003,7.3767715
Belarus,BLR,2004,7.225938
Belarus,BLR,2005,7.9798536
Belarus,BLR,2006,7.1446896
Belarus,BLR,2007,8.080224
Belarus,BLR,2008,7.532654
Belarus,BLR,2009,7.1767774
Belarus,BLR,2010,7.5073485
Belarus,BLR,2011,9.018615
Belarus,BLR,2012,9.199352
Belarus,BLR,2013,9.764291
Belarus,BLR,2014,9.686455
Belarus,BLR,2015,8.61383
Belarus,BLR,2016,9.467982
Belarus,BLR,2017,9.7924595
Belarus,BLR,2018,14.68869
Belarus,BLR,2019,15.467899
Belarus,BLR,2020,9.734309
Belarus,BLR,2021,9.8974
Belarus,BLR,2022,10.879056
Belarus,BLR,2023,11.258296
Belgium,BEL,1965,222.93715
Belgium,BEL,1966,203.37099
Belgium,BEL,1967,199.59724
Belgium,BEL,1968,206.06418
Belgium,BEL,1969,200.69034
Belgium,BEL,1970,189.13449
Belgium,BEL,1971,156.61694
Belgium,BEL,1972,149.58344
Belgium,BEL,1973,125.52782
Belgium,BEL,1974,134.26744
Belgium,BEL,1975,100.27897
Belgium,BEL,1976,104.50377
Belgium,BEL,1977,105.99527
Belgium,BEL,1978,108.54405
Belgium,BEL,1979,120.93531
Belgium,BEL,1980,121.914505
Belgium,BEL,1981,126.292564
Belgium,BEL,1982,126.49051
Belgium,BEL,1983,107.940125
Belgium,BEL,1984,125.178535
Belgium,BEL,1985,124.82668
Belgium,BEL,1986,106.50946
Belgium,BEL,1987,105.99314
Belgium,BEL,1988,107.10849
Belgium,BEL,1989,112.534515
Belgium,BEL,1990,123.63172
Belgium,BEL,1991,118.26103
Belgium,BEL,1992,105.84025
Belgium,BEL,1993,100.25862
Belgium,BEL,1994,107.76567
Belgium,BEL,1995,102.9294
Belgium,BEL,1996,98.50768
Belgium,BEL,1997,91.96225
Belgium,BEL,1998,91.476814
Belgium,BEL,1999,80.15169
Belgium,BEL,2000,88.68365
Belgium,BEL,2001,84.474434
Belgium,BEL,2002,72.41641
Belgium,BEL,2003,70.04909
Belgium,BEL,2004,65.15431
Belgium,BEL,2005,59.86575
Belgium,BEL,2006,59.076744
Belgium,BEL,2007,53.98673
Belgium,BEL,2008,53.31606
Belgium,BEL,2009,34.345123
Belgium,BEL,2010,43.6005
Belgium,BEL,2011,41.048958
Belgium,BEL,2012,38.662643
Belgium,BEL,2013,40.907593
Belgium,BEL,2014,39.672768
Belgium,BEL,2015,38.740704
Belgium,BEL,2016,36.819427
Belgium,BEL,2017,36.070084
Belgium,BEL,2018,35.873142
Belgium,BEL,2019,35.961716
Belgium,BEL,2020,27.931015
Belgium,BEL,2021,30.890814
Belgium,BEL,2022,32.20125
Belgium,BEL,2023,27.39454
Brazil,BRA,1965,20.17805
Brazil,BRA,1966,21.864399
Brazil,BRA,1967,22.59709
Brazil,BRA,1968,22.236559
Brazil,BRA,1969,24.818419
Brazil,BRA,1970,28.344795
Brazil,BRA,1971,28.53244
Brazil,BRA,1972,30.035912
Brazil,BRA,1973,29.51856
Brazil,BRA,1974,31.31228
Brazil,BRA,1975,37.225246
Brazil,BRA,1976,39.726395
Brazil,BRA,1977,50.386036
Brazil,BRA,1978,57.935013
Brazil,BRA,1979,62.928658
Brazil,BRA,1980,68.64476
Brazil,BRA,1981,67.15785
Brazil,BRA,1982,70.991806
Brazil,BRA,1983,79.83681
Brazil,BRA,1984,98.5913
Brazil,BRA,1985,116.54804
Brazil,BRA,1986,117.9925
Brazil,BRA,1987,123.55479
Brazil,BRA,1988,126.26784
Brazil,BRA,1989,125.29147
Brazil,BRA,1990,111.62079
Brazil,BRA,1991,127.96354
Brazil,BRA,1992,124.18001
Brazil,BRA,1993,127.936264
Brazil,BRA,1994,131.33165
Brazil,BRA,1995,137.72981
Brazil,BRA,1996,142.11913
Brazil,BRA,1997,142.97125
Brazil,BRA,1998,140.04022
Brazil,BRA,1999,141.80779
Brazil,BRA,2000,151.18149
Brazil,BRA,2001,148.78801
Brazil,BRA,2002,144.01038
Brazil,BRA,2003,149.41873
Brazil,BRA,2004,156.65688
Brazil,BRA,2005,151.0846
Brazil,BRA,2006,148.97397
Brazil,BRA,2007,157.87172
Brazil,BRA,2008,160.13234
Brazil,BRA,2009,129.20715
Brazil,BRA,2010,168.19763
Brazil,BRA,2011,179.673
Brazil,BRA,2012,177.79971
Brazil,BRA,2013,191.64679
Brazil,BRA,2014,203.76967
Brazil,BRA,2015,204.981
Brazil,BRA,2016,185.14966
Brazil,BRA,2017,195.27472
Brazil,BRA,2018,190.97849
Brazil,BRA,2019,179.51239
Brazil,BRA,2020,163.13281
Brazil,BRA,2021,197.9085
Brazil,BRA,2022,162.66177
Brazil,BRA,2023,159.09375
Bulgaria,BGR,1965,69.733475
Bulgaria,BGR,1966,71.908295
Bulgaria,BGR,1967,78.083824
Bulgaria,BGR,1968,84.82922
Bulgaria,BGR,1969,85.28278
Bulgaria,BGR,1970,93.28423
Bulgaria,BGR,1971,92.074715
Bulgaria,BGR,1972,94.9008
Bulgaria,BGR,1973,95.63349
Bulgaria,BGR,1974,94.00529
Bulgaria,BGR,1975,98.55262
Bulgaria,BGR,1976,91.865364
Bulgaria,BGR,1977,91.49321
Bulgaria,BGR,1978,97.55244
Bulgaria,BGR,1979,100.58787
Bulgaria,BGR,1980,105.507355
Bulgaria,BGR,1981,107.13555
Bulgaria,BGR,1982,112.55514
Bulgaria,BGR,1983,112.124825
Bulgaria,BGR,1984,112.29928
Bulgaria,BGR,1985,117.20713
Bulgaria,BGR,1986,120.47517
Bulgaria,BGR,1987,120.3705
Bulgaria,BGR,1988,112.13646
Bulgaria,BGR,1989,114.45082
Bulgaria,BGR,1990,96.057915
Bulgaria,BGR,1991,85.861694
Bulgaria,BGR,1992,90.28905
Bulgaria,BGR,1993,97.209785
Bulgaria,BGR,1994,88.99108
Bulgaria,BGR,1995,89.002144
Bulgaria,BGR,1996,88.62326
Bulgaria,BGR,1997,101.05516
Bulgaria,BGR,1998,96.24862
Bulgaria,BGR,1999,79.253265
Bulgaria,BGR,2000,73.19367
Bulgaria,BGR,2001,83.42836
Bulgaria,BGR,2002,76.82982
Bulgaria,BGR,2003,86.018326
Bulgaria,BGR,2004,82.19636
Bulgaria,BGR,2005,80.50993
Bulgaria,BGR,2006,81.74977
Bulgaria,BGR,2007,91.969536
Bulgaria,BGR,2008,87.66482
Bulgaria,BGR,2009,73.79338
Bulgaria,BGR,2010,80.046974
Bulgaria,BGR,2011,94.14436
Bulgaria,BGR,2012,80.42796
Bulgaria,BGR,2013,69.12558
Bulgaria,BGR,2014,73.85166
Bulgaria,BGR,2015,76.23653
Bulgaria,BGR,2016,66.22471
Bulgaria,BGR,2017,71.00035
Bulgaria,BGR,2018,63.443554
Bulgaria,BGR,2019,59.157574
Bulgaria,BGR,2020,48.34248
Bulgaria,BGR,2021,60.96632
Bulgaria,BGR,2022,72.7073
Bulgaria,BGR,2023,44.571636
CIS (EI),,1965,3459.1882
CIS (EI),,1966,3585.219
CIS (EI),,1967,3640.7202
CIS (EI),,1968,3608.9702
CIS (EI),,1969,3677.599
CIS (EI),,1970,3630.3936
CIS (EI),,1971,3703.805
CIS (EI),,1972,3803.0232
CIS (EI),,1973,3848.096
CIS (EI),,1974,3866.987
CIS (EI),,1975,3977.0586
CIS (EI),,1976,3972.7527
CIS (EI),,1977,4044.1145
CIS (EI),,1978,4019.6404
CIS (EI),,1979,4048.7354
CIS (EI),,1980,3925.49
CIS (EI),,1981,3900.5837
CIS (EI),,1982,3960.327
CIS (EI),,1983,3970.4863
CIS (EI),,1984,3933.0122
CIS (EI),,1985,2854.359
CIS (EI),,1986,2948.2593
CIS (EI),,1987,2998.8352
CIS (EI),,1988,2977.5789
CIS (EI),,1989,2875.714
CIS (EI),,1990,2673.0437
CIS (EI),,1991,2475.7183
CIS (EI),,1992,2331.7666
CIS (EI),,1993,2101.5085
CIS (EI),,1994,1880.5607
CIS (EI),,1995,1738.2593
CIS (EI),,1996,1681.7986
CIS (EI),,1997,1533.0637
CIS (EI),,1998,1447.3837
CIS (EI),,1999,1438.2515
CIS (EI),,2000,1467.0602
CIS (EI),,2001,1481.8721
CIS (EI),,2002,1493.0891
CIS (EI),,2003,1526.6344
CIS (EI),,2004,1497.0507
CIS (EI),,2005,1440.1248
CIS (EI),,2006,1485.1237
CIS (EI),,2007,1480.9409
