Entity,Code,Year,Fossil fuels per capita (kWh)
Uzbekistan,UZB,2018,16162.536
Uzbekistan,UZB,2019,15920.609
Uzbekistan,UZB,2020,15713.718
Uzbekistan,UZB,2021,16212.131
Uzbekistan,UZB,2022,16590.219
Uzbekistan,UZB,2023,16082.265
Venezuela,VEN,1965,19347.014
Venezuela,VEN,1966,18897.973
Venezuela,VEN,1967,19245.68
Venezuela,VEN,1968,19845.777
Venezuela,VEN,1969,19338.299
Venezuela,VEN,1970,18699.344
Venezuela,VEN,1971,18134.252
Venezuela,VEN,1972,18524.922
Venezuela,VEN,1973,20733.504
Venezuela,VEN,1974,20532.18
Venezuela,VEN,1975,20532.18
Venezuela,VEN,1976,21628.28
Venezuela,VEN,1977,23336.115
Venezuela,VEN,1978,23208.76
Venezuela,VEN,1979,24718.246
Venezuela,VEN,1980,27158.336
Venezuela,VEN,1981,27411.127
Venezuela,VEN,1982,27123.068
Venezuela,VEN,1983,25897.305
Venezuela,VEN,1984,25396.656
Venezuela,VEN,1985,25100.287
Venezuela,VEN,1986,26138.219
Venezuela,VEN,1987,24530.684
Venezuela,VEN,1988,24583.363
Venezuela,VEN,1989,24152.898
Venezuela,VEN,1990,25021.87
Venezuela,VEN,1991,23530.412
Venezuela,VEN,1992,25015.615
Venezuela,VEN,1993,24100.84
Venezuela,VEN,1994,25631.277
Venezuela,VEN,1995,26021.287
Venezuela,VEN,1996,24350.295
Venezuela,VEN,1997,25176.916
Venezuela,VEN,1998,24697.244
Venezuela,VEN,1999,23059.26
Venezuela,VEN,2000,23991.543
Venezuela,VEN,2001,25700.7
Venezuela,VEN,2002,25347.348
Venezuela,VEN,2003,21660.996
Venezuela,VEN,2004,23450.398
Venezuela,VEN,2005,23564.996
Venezuela,VEN,2006,25913.639
Venezuela,VEN,2007,26916.258
Venezuela,VEN,2008,27087.322
Venezuela,VEN,2009,27219.025
Venezuela,VEN,2010,25917.682
Venezuela,VEN,2011,26825.371
Venezuela,VEN,2012,28190.992
Venezuela,VEN,2013,27302.201
Venezuela,VEN,2014,26329.65
Venezuela,VEN,2015,25143.904
Venezuela,VEN,2016,23461.146
Venezuela,VEN,2017,22453.953
Venezuela,VEN,2018,18608.87
Venezuela,VEN,2019,16957.74
Venezuela,VEN,2020,12331.933
Venezuela,VEN,2021,15124.241
Venezuela,VEN,2022,16663.8
Venezuela,VEN,2023,18473.283
Vietnam,VNM,1981,917.79443
Vietnam,VNM,1982,959.1292
Vietnam,VNM,1983,999.54504
Vietnam,VNM,1984,965.8023
Vietnam,VNM,1985,957.73236
Vietnam,VNM,1986,1023.6931
Vietnam,VNM,1987,1136.1176
Vietnam,VNM,1988,1091.8624
Vietnam,VNM,1989,921.66534
Vietnam,VNM,1990,915.4021
Vietnam,VNM,1991,875.30597
Vietnam,VNM,1992,923.0668
Vietnam,VNM,1993,1045.5708
Vietnam,VNM,1994,1132.5883
Vietnam,VNM,1995,1299.6611
Vietnam,VNM,1996,1471.253
Vietnam,VNM,1997,1754.5509
Vietnam,VNM,1998,1929.2805
Vietnam,VNM,1999,1885.7196
Vietnam,VNM,2000,2166.0674
Vietnam,VNM,2001,2362.228
Vietnam,VNM,2002,2624.4082
Vietnam,VNM,2003,2826.2
Vietnam,VNM,2004,3601.3225
Vietnam,VNM,2005,3876.3167
Vietnam,VNM,2006,3367.1099
Vietnam,VNM,2007,3616.9197
Vietnam,VNM,2008,4486.2627
Vietnam,VNM,2009,4437.6157
Vietnam,VNM,2010,5271.06
Vietnam,VNM,2011,5472.846
Vietnam,VNM,2012,5350.0034
Vietnam,VNM,2013,5554.9385
Vietnam,VNM,2014,6129.999
Vietnam,VNM,2015,7319.2056
Vietnam,VNM,2016,7802.9775
Vietnam,VNM,2017,7798.362
Vietnam,VNM,2018,9066.697
Vietnam,VNM,2019,10572.792
Vietnam,VNM,2020,10151.176
Vietnam,VNM,2021,9485.157
Vietnam,VNM,2022,9186.313
Vietnam,VNM,2023,10616.693
World,OWID_WRL,1965,12134.455
World,OWID_WRL,1966,12522.144
World,OWID_WRL,1967,12731.999
World,OWID_WRL,1968,13219.982
World,OWID_WRL,1969,13844.622
World,OWID_WRL,1970,14443.543
World,OWID_WRL,1971,14693.658
World,OWID_WRL,1972,15179.281
World,OWID_WRL,1973,15760.095
World,OWID_WRL,1974,15412.508
World,OWID_WRL,1975,15161.191
World,OWID_WRL,1976,15718.476
World,OWID_WRL,1977,15944.168
World,OWID_WRL,1978,16193.696
World,OWID_WRL,1979,16417.252
World,OWID_WRL,1980,15903.68
World,OWID_WRL,1981,15437.642
World,OWID_WRL,1982,15003.472
World,OWID_WRL,1983,14888.381
World,OWID_WRL,1984,15188.018
World,OWID_WRL,1985,15209.658
World,OWID_WRL,1986,15232.705
World,OWID_WRL,1987,15477.814
World,OWID_WRL,1988,15724.125
World,OWID_WRL,1989,15760.667
World,OWID_WRL,1990,15613.733
World,OWID_WRL,1991,15413.443
World,OWID_WRL,1992,15260.954
World,OWID_WRL,1993,15057.1045
World,OWID_WRL,1994,15021.603
World,OWID_WRL,1995,15063.351
World,OWID_WRL,1996,15292.024
World,OWID_WRL,1997,15237.457
World,OWID_WRL,1998,15098.253
World,OWID_WRL,1999,15134.277
World,OWID_WRL,2000,15355.462
World,OWID_WRL,2001,15334.871
World,OWID_WRL,2002,15468.996
World,OWID_WRL,2003,15924.418
World,OWID_WRL,2004,16490.943
World,OWID_WRL,2005,16863.727
World,OWID_WRL,2006,17120.342
World,OWID_WRL,2007,17480.414
World,OWID_WRL,2008,17388.246
World,OWID_WRL,2009,16839.17
World,OWID_WRL,2010,17413.008
World,OWID_WRL,2011,17628.73
World,OWID_WRL,2012,17653.422
World,OWID_WRL,2013,17665.367
World,OWID_WRL,2014,17559.13
World,OWID_WRL,2015,17425.184
World,OWID_WRL,2016,17305.852
World,OWID_WRL,2017,17459.574
World,OWID_WRL,2018,17659.986
World,OWID_WRL,2019,17553.305
World,OWID_WRL,2020,16548.557
World,OWID_WRL,2021,17241.688
World,OWID_WRL,2022,17326.773
World,OWID_WRL,2023,17430.111
