Entity,Code,Year,Coal (% equivalent primary energy)
OECD (EI),,2016,16.199268
OECD (EI),,2017,15.909884
OECD (EI),,2018,15.126711
OECD (EI),,2019,13.53418
OECD (EI),,2020,12.4284115
OECD (EI),,2021,12.8840685
OECD (EI),,2022,12.365965
OECD (EI),,2023,10.939544
Oceania,,1965,43.281536
Oceania,,1966,42.48515
Oceania,,1967,41.1459
Oceania,,1968,39.935833
Oceania,,1969,39.785255
Oceania,,1970,36.7067
Oceania,,1971,34.831173
Oceania,,1972,34.64666
Oceania,,1973,34.06791
Oceania,,1974,33.652027
Oceania,,1975,33.97454
Oceania,,1976,33.94622
Oceania,,1977,33.744484
Oceania,,1978,33.570366
Oceania,,1979,33.71108
Oceania,,1980,34.581497
Oceania,,1981,34.93439
Oceania,,1982,35.38574
Oceania,,1983,35.621796
Oceania,,1984,36.07401
Oceania,,1985,36.24268
Oceania,,1986,36.340054
Oceania,,1987,36.672028
Oceania,,1988,36.914062
Oceania,,1989,37.08094
Oceania,,1990,37.031933
Oceania,,1991,37.803596
Oceania,,1992,37.618835
Oceania,,1993,36.95629
Oceania,,1994,36.158596
Oceania,,1995,36.358486
Oceania,,1996,36.797314
Oceania,,1997,37.900303
Oceania,,1998,38.67445
Oceania,,1999,39.6113
Oceania,,2000,39.387234
Oceania,,2001,38.993473
Oceania,,2002,38.983902
Oceania,,2003,40.21539
Oceania,,2004,40.6107
Oceania,,2005,40.54946
Oceania,,2006,40.063457
Oceania,,2007,38.575314
Oceania,,2008,39.83142
Oceania,,2009,38.738
Oceania,,2010,35.749855
Oceania,,2011,33.896027
Oceania,,2012,32.39871
Oceania,,2013,30.310455
Oceania,,2014,29.628965
Oceania,,2015,30.056404
Oceania,,2016,29.742348
Oceania,,2017,28.797445
Oceania,,2018,27.85065
Oceania,,2019,25.882805
Oceania,,2020,26.51969
Oceania,,2021,25.804531
Oceania,,2022,23.333286
Oceania,,2023,22.515324
Oman,OMN,1994,0.00025568102
Oman,OMN,1995,0.00011860118
Oman,OMN,1996,0.00007388372
Oman,OMN,1997,0.00057659106
Oman,OMN,1998,0.0008073841
Oman,OMN,1999,0.00008488333
Pakistan,PAK,1965,19.504864
Pakistan,PAK,1966,16.341385
Pakistan,PAK,1967,14.176191
Pakistan,PAK,1968,13.7485695
Pakistan,PAK,1969,12.315606
Pakistan,PAK,1970,10.426741
Pakistan,PAK,1971,7.515801
Pakistan,PAK,1972,7.6124063
Pakistan,PAK,1973,7.076036
Pakistan,PAK,1974,5.981954
Pakistan,PAK,1975,5.527432
Pakistan,PAK,1976,5.390415
Pakistan,PAK,1977,5.418525
Pakistan,PAK,1978,5.3876033
Pakistan,PAK,1979,5.5089574
Pakistan,PAK,1980,5.2908497
Pakistan,PAK,1981,5.5850573
Pakistan,PAK,1982,5.7423997
Pakistan,PAK,1983,6.095068
Pakistan,PAK,1984,6.532387
Pakistan,PAK,1985,7.0527234
Pakistan,PAK,1986,7.5491467
Pakistan,PAK,1987,7.64015
Pakistan,PAK,1988,7.5208993
Pakistan,PAK,1989,7.7680616
Pakistan,PAK,1990,7.876476
Pakistan,PAK,1991,7.358107
Pakistan,PAK,1992,7.1928926
Pakistan,PAK,1993,6.82384
Pakistan,PAK,1994,6.5470324
Pakistan,PAK,1995,6.258482
Pakistan,PAK,1996,5.9555607
Pakistan,PAK,1997,5.758835
Pakistan,PAK,1998,5.3710566
Pakistan,PAK,1999,5.1481895
Pakistan,PAK,2000,4.875541
Pakistan,PAK,2001,4.9441867
Pakistan,PAK,2002,5.338709
Pakistan,PAK,2003,6.2907896
Pakistan,PAK,2004,6.3043027
Pakistan,PAK,2005,6.745489
Pakistan,PAK,2006,6.7818975
Pakistan,PAK,2007,8.728048
Pakistan,PAK,2008,9.570501
Pakistan,PAK,2009,7.7678165
Pakistan,PAK,2010,7.2693853
Pakistan,PAK,2011,6.2717967
Pakistan,PAK,2012,6.845887
Pakistan,PAK,2013,4.962502
Pakistan,PAK,2014,7.0878654
Pakistan,PAK,2015,6.651
Pakistan,PAK,2016,11.457176
Pakistan,PAK,2017,8.833284
Pakistan,PAK,2018,14.1752825
Pakistan,PAK,2019,15.934841
Pakistan,PAK,2020,18.598513
Pakistan,PAK,2021,18.523981
Pakistan,PAK,2022,17.877756
Pakistan,PAK,2023,18.299974
Peru,PER,1965,0.76301
Peru,PER,1966,0.7884507
Peru,PER,1967,0.8720055
Peru,PER,1968,0.84933925
Peru,PER,1969,1.4211541
Peru,PER,1970,1.3977255
Peru,PER,1971,1.8703504
Peru,PER,1972,2.2579105
Peru,PER,1973,2.279133
Peru,PER,1974,2.1108146
Peru,PER,1975,2.0845141
Peru,PER,1976,1.5813679
Peru,PER,1977,1.7979493
Peru,PER,1978,1.5357053
Peru,PER,1979,1.5719384
Peru,PER,1980,1.5447302
Peru,PER,1981,1.49009
Peru,PER,1982,1.6751926
Peru,PER,1983,1.6214287
Peru,PER,1984,1.2259657
Peru,PER,1985,1.3596859
Peru,PER,1986,1.7146729
Peru,PER,1987,1.7727957
Peru,PER,1988,1.7950124
Peru,PER,1989,2.1639714
Peru,PER,1990,1.5745167
Peru,PER,1991,3.0766416
Peru,PER,1992,3.0923674
Peru,PER,1993,2.973681
Peru,PER,1994,3.368992
Peru,PER,1995,3.2602792
Peru,PER,1996,3.314838
Peru,PER,1997,3.5185893
Peru,PER,1998,3.7388213
Peru,PER,1999,3.3054874
Peru,PER,2000,4.9700937
Peru,PER,2001,4.549196
Peru,PER,2002,6.083827
Peru,PER,2003,6.6130204
Peru,PER,2004,6.7088356
Peru,PER,2005,6.5453343
Peru,PER,2006,5.506306
Peru,PER,2007,6.6777163
Peru,PER,2008,5.5150514
Peru,PER,2009,4.8598495
Peru,PER,2010,4.198113
Peru,PER,2011,3.8267686
Peru,PER,2012,3.954398
Peru,PER,2013,3.8992128
Peru,PER,2014,3.7611678
Peru,PER,2015,3.3458252
Peru,PER,2016,3.360973
Peru,PER,2017,2.8707364
Peru,PER,2018,2.4702084
Peru,PER,2019,2.5063994
Peru,PER,2020,2.0652733
Peru,PER,2021,2.3805163
Peru,PER,2022,2.4926653
Peru,PER,2023,2.3667138
Philippines,PHL,1994,7.858029
Philippines,PHL,1995,7.397523
Philippines,PHL,1996,9.298449
Philippines,PHL,1997,10.539447
Philippines,PHL,1998,11.507245
Philippines,PHL,1999,12.906697
Philippines,PHL,2000,17.47636
Philippines,PHL,2001,17.43425
Philippines,PHL,2002,16.262774
Philippines,PHL,2003,16.04569
Philippines,PHL,2004,16.509089
Philippines,PHL,2005,19.363829
Philippines,PHL,2006,19.194788
Philippines,PHL,2007,19.790874
Philippines,PHL,2008,22.56774
Philippines,PHL,2009,21.291111
Philippines,PHL,2010,23.977446
Philippines,PHL,2011,25.832043
Philippines,PHL,2012,26.127281
Philippines,PHL,2013,30.221563
Philippines,PHL,2014,30.585457
Philippines,PHL,2015,30.436178
Philippines,PHL,2016,31.404367
Philippines,PHL,2017,33.838417
Philippines,PHL,2018,34.589664
Philippines,PHL,2019,35.913006
Philippines,PHL,2020,39.719887
Philippines,PHL,2021,40.322445
Philippines,PHL,2022,38.85252
Philippines,PHL,2023,40.20283
Poland,POL,1965,89.138725
Poland,POL,1966,88.60623
Poland,POL,1967,87.64848
Poland,POL,1968,85.35979
Poland,POL,1969,83.95994
Poland,POL,1970,82.61726
Poland,POL,1971,81.9771
Poland,POL,1972,81.3047
Poland,POL,1973,80.137184
Poland,POL,1974,79.76002
Poland,POL,1975,79.772766
Poland,POL,1976,79.17494
Poland,POL,1977,78.62566
Poland,POL,1978,78.37196
Poland,POL,1979,78.15721
Poland,POL,1980,79.03824
Poland,POL,1981,78.16451
Poland,POL,1982,79.46264
Poland,POL,1983,78.90741
Poland,POL,1984,79.148605
Poland,POL,1985,79.19259
Poland,POL,1986,78.991684
Poland,POL,1987,79.26991
Poland,POL,1988,78.58849
Poland,POL,1989,78.026215
Poland,POL,1990,75.37309
Poland,POL,1991,76.30336
Poland,POL,1992,77.1409
Poland,POL,1993,76.29002
Poland,POL,1994,74.243126
Poland,POL,1995,73.76629
Poland,POL,1996,71.92355
Poland,POL,1997,70.88297
Poland,POL,1998,66.66599
Poland,POL,1999,65.22755
Poland,POL,2000,64.28486
Poland,POL,2001,63.9719
Poland,POL,2002,63.4438
Poland,POL,2003,63.130074
Poland,POL,2004,60.862305
Poland,POL,2005,60.36359
Poland,POL,2006,60.123253
Poland,POL,2007,58.903133
Poland,POL,2008,57.111923
Poland,POL,2009,55.554707
Poland,POL,2010,55.348694
Poland,POL,2011,54.978645
Poland,POL,2012,52.822327
Poland,POL,2013,54.87601
Poland,POL,2014,52.788017
Poland,POL,2015,51.31827
Poland,POL,2016,50.047546
Poland,POL,2017,47.909
Poland,POL,2018,47.392487
Poland,POL,2019,43.467724
Poland,POL,2020,41.993874
Poland,POL,2021,43.20449
Poland,POL,2022,41.75973
Poland,POL,2023,36.583992
Portugal,PRT,1996,18.065247
Portugal,PRT,1997,16.17651
Portugal,PRT,1998,14.834374
Portugal,PRT,1999,15.10329
Portugal,PRT,2000,14.683394
Portugal,PRT,2001,12.3566885
Portugal,PRT,2002,13.710013
Portugal,PRT,2003,12.768952
Portugal,PRT,2004,12.904747
Portugal,PRT,2005,13.00735
Portugal,PRT,2006,12.983436
Portugal,PRT,2007,11.23973
Portugal,PRT,2008,10.248976
Portugal,PRT,2009,11.524202
Portugal,PRT,2010,6.3010893
Portugal,PRT,2011,8.911605
Portugal,PRT,2012,12.799865
Portugal,PRT,2013,10.638427
Portugal,PRT,2014,10.67863
Portugal,PRT,2015,13.095384
Portugal,PRT,2016,10.681684
Portugal,PRT,2017,12.5092325
Portugal,PRT,2018,10.291778
Portugal,PRT,2019,4.954025
Portugal,PRT,2020,2.4804199
Portugal,PRT,2021,0.85353273
Portugal,PRT,2022,0.030992666
Portugal,PRT,2023,0.022071823
Romania,ROU,1965,18.191122
Romania,ROU,1966,18.369009
Romania,ROU,1967,18.2406
Romania,ROU,1968,18.794216
Romania,ROU,1969,18.890629
Romania,ROU,1970,19.279757
Romania,ROU,1971,19.18359
Romania,ROU,1972,19.054613
Romania,ROU,1973,19.72012
Romania,ROU,1974,20.595938
Romania,ROU,1975,19.576296
Romania,ROU,1976,18.437046
Romania,ROU,1977,17.605179
Romania,ROU,1978,18.355907
Romania,ROU,1979,19.386105
Romania,ROU,1980,19.648012
Romania,ROU,1981,20.603346
Romania,ROU,1982,19.857908
Romania,ROU,1983,23.103676
Romania,ROU,1984,23.230856
Romania,ROU,1985,24.274988
Romania,ROU,1986,24.074558
Romania,ROU,1987,24.857014
Romania,ROU,1988,26.427591
Romania,ROU,1989,26.351574
Romania,ROU,1990,19.865997
Romania,ROU,1991,19.52313
Romania,ROU,1992,21.797218
Romania,ROU,1993,22.181807
Romania,ROU,1994,23.550173
Romania,ROU,1995,22.147371
Romania,ROU,1996,22.268269
Romania,ROU,1997,21.321304
Romania,ROU,1998,19.63771
Romania,ROU,1999,19.409058
Romania,ROU,2000,20.349724
Romania,ROU,2001,20.808662
Romania,ROU,2002,21.58824
Romania,ROU,2003,24.162903
Romania,ROU,2004,22.910032
Romania,ROU,2005,21.714054
Romania,ROU,2006,24.219782
Romania,ROU,2007,25.323212
Romania,ROU,2008,24.430395
Romania,ROU,2009,22.342924
Romania,ROU,2010,20.65839
Romania,ROU,2011,23.378757
Romania,ROU,2012,22.374308
Romania,ROU,2013,18.49564
Romania,ROU,2014,17.82771
Romania,ROU,2015,18.389668
Romania,ROU,2016,16.368778
Romania,ROU,2017,16.11351
Romania,ROU,2018,15.207606
Romania,ROU,2019,15.054293
Romania,ROU,2020,11.291703
Romania,ROU,2021,12.083802
Romania,ROU,2022,11.672566
Romania,ROU,2023,8.949867
Russia,RUS,1985,24.111477
Russia,RUS,1986,24.335152
Russia,RUS,1987,23.923666
Russia,RUS,1988,23.165863
Russia,RUS,1989,22.317719
Russia,RUS,1990,21.041996
Russia,RUS,1991,19.549059
Russia,RUS,1992,19.084135
Russia,RUS,1993,18.47568
Russia,RUS,1994,17.708897
Russia,RUS,1995,18.025703
Russia,RUS,1996,18.38122
Russia,RUS,1997,17.921083
Russia,RUS,1998,16.811367
Russia,RUS,1999,16.735857
Russia,RUS,2000,17.050753
Russia,RUS,2001,16.373692
Russia,RUS,2002,16.5095
Russia,RUS,2003,16.277357
Russia,RUS,2004,15.460983
Russia,RUS,2005,14.657742
Russia,RUS,2006,14.398007
Russia,RUS,2007,13.863889
Russia,RUS,2008,14.799866
Russia,RUS,2009,14.247833
Russia,RUS,2010,13.471256
Russia,RUS,2011,13.530471
Russia,RUS,2012,14.081857
Russia,RUS,2013,13.104611
Russia,RUS,2014,12.639229
Russia,RUS,2015,13.5092125
Russia,RUS,2016,12.836623
Russia,RUS,2017,11.997748
Russia,RUS,2018,11.952454
Russia,RUS,2019,11.836992
Russia,RUS,2020,11.316224
Russia,RUS,2021,11.417423
Russia,RUS,2022,12.361795
Russia,RUS,2023,12.252311
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0.0064517464
Saudi Arabia,SAU,2002,0.009734336
Saudi Arabia,SAU,2003,0.01169589
Saudi Arabia,SAU,2004,0.009625357
Saudi Arabia,SAU,2005,0.017962582
Saudi Arabia,SAU,2006,0.012132291
Saudi Arabia,SAU,2007,0.0331871
Saudi Arabia,SAU,2008,0.035068456
Saudi Arabia,SAU,2009,0.0124016665
Saudi Arabia,SAU,2010,0.03206834
Saudi Arabia,SAU,2011,0.029940432
Saudi Arabia,SAU,2012,0.03307653
Saudi Arabia,SAU,2013,0.042069126
Saudi Arabia,SAU,2014,0.054332312
Saudi Arabia,SAU,2015,0.033907466
Saudi Arabia,SAU,2016,0.026897931
Saudi Arabia,SAU,2017,0.042100586
Saudi Arabia,SAU,2018,0.035931643
Saudi Arabia,SAU,2019,0.039514933
Saudi Arabia,SAU,2020,0.035621565
Saudi Arabia,SAU,2021,0.042888034
Saudi Arabia,SAU,2022,0.03969963
Saudi Arabia,SAU,2023,0.038825113
Singapore,SGP,1992,0.07194076
Singapore,SGP,1993,0.07305024
Singapore,SGP,1994,0.076472744
Singapore,SGP,1995,0.034237497
Singapore,SGP,1996,0.00084155647
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Slovakia,SVK,1965,65.73666
Slovakia,SVK,1966,64.30766
Slovakia,SVK,1967,61.68655
Slovakia,SVK,1968,58.782936
Slovakia,SVK,1969,59.20887
Slovakia,SVK,1970,53.95568
Slovakia,SVK,1971,52.806534
Slovakia,SVK,1972,51.108616
Slovakia,SVK,1973,47.76792
Slovakia,SVK,1974,45.233467
Slovakia,SVK,1975,43.03631
Slovakia,SVK,1976,41.116325
Slovakia,SVK,1977,40.17844
Slovakia,SVK,1978,40.156586
Slovakia,SVK,1979,38.388676
Slovakia,SVK,1980,42.9838
Slovakia,SVK,1981,42.16053
Slovakia,SVK,1982,43.378986
Slovakia,SVK,1983,43.31329
Slovakia,SVK,1984,42.770653
Slovakia,SVK,1985,41.12547
Slovakia,SVK,1986,38.3174
Slovakia,SVK,1987,39.362278
Slovakia,SVK,1988,40.81934
Slovakia,SVK,1989,38.814247
Slovakia,SVK,1990,36.67193
Slovakia,SVK,1991,36.426586
Slovakia,SVK,1992,33.736374
Slovakia,SVK,1993,33.90336
Slovakia,SVK,1994,30.696953
Slovakia,SVK,1995,30.184242
Slovakia,SVK,1996,29.490229
Slovakia,SVK,1997,28.212877
Slovakia,SVK,1998,25.422441
Slovakia,SVK,1999,25.071558
Slovakia,SVK,2000,22.79707
Slovakia,SVK,2001,22.906122
Slovakia,SVK,2002,22.004375
Slovakia,SVK,2003,24.554249
Slovakia,SVK,2004,24.626183
Slovakia,SVK,2005,21.697273
Slovakia,SVK,2006,23.253262
Slovakia,SVK,2007,22.20408
Slovakia,SVK,2008,21.561432
Slovakia,SVK,2009,23.161545
Slovakia,SVK,2010,21.794218
Slovakia,SVK,2011,21.477135
Slovakia,SVK,2012,21.086348
Slovakia,SVK,2013,20.454165
Slovakia,SVK,2014,21.582144
Slovakia,SVK,2015,20.592804
Slovakia,SVK,2016,20.13226
Slovakia,SVK,2017,19.972515
Slovakia,SVK,2018,20.164827
Slovakia,SVK,2019,17.001812
Slovakia,SVK,2020,14.87373
Slovakia,SVK,2021,16.752567
Slovakia,SVK,2022,15.525436
Slovakia,SVK,2023,14.290362
Slovenia,SVN,1990,26.465956
Slovenia,SVN,1991,24.12054
Slovenia,SVN,1992,26.883018
Slovenia,SVN,1993,24.909126
Slovenia,SVN,1994,21.804138
Slovenia,SVN,1995,21.55965
Slovenia,SVN,1996,18.960955
Slovenia,SVN,1997,20.5611
Slovenia,SVN,1998,20.766783
Slovenia,SVN,1999,19.210024
Slovenia,SVN,2000,20.12088
Slovenia,SVN,2001,20.35555
Slovenia,SVN,2002,22.290312
Slovenia,SVN,2003,21.562695
Slovenia,SVN,2004,20.65957
Slovenia,SVN,2005,20.690525
Slovenia,SVN,2006,20.969683
Slovenia,SVN,2007,21.428602
Slovenia,SVN,2008,18.821093
Slovenia,SVN,2009,18.939798
Slovenia,SVN,2010,19.28826
Slovenia,SVN,2011,20.14197
Slovenia,SVN,2012,19.681995
Slovenia,SVN,2013,19.218843
Slovenia,SVN,2014,14.787489
Slovenia,SVN,2015,16.573048
Slovenia,SVN,2016,16.573792
Slovenia,SVN,2017,16.345842
Slovenia,SVN,2018,15.655714
Slovenia,SVN,2019,15.242714
Slovenia,SVN,2020,15.193229
Slovenia,SVN,2021,14.085932
Slovenia,SVN,2022,12.345513
Slovenia,SVN,2023,11.007521
South Africa,ZAF,1965,80.95365
South Africa,ZAF,1966,79.435844
South Africa,ZAF,1967,78.486984
South Africa,ZAF,1968,77.8455
South Africa,ZAF,1969,76.349174
South Africa,ZAF,1970,75.47342
South Africa,ZAF,1971,74.924126
South Africa,ZAF,1972,73.0412
South Africa,ZAF,1973,72.32
South Africa,ZAF,1974,73.6446
South Africa,ZAF,1975,73.72686
South Africa,ZAF,1976,74.16674
South Africa,ZAF,1977,74.99527
South Africa,ZAF,1978,73.55392
South Africa,ZAF,1979,75.97889
South Africa,ZAF,1980,76.909676
South Africa,ZAF,1981,78.313545
South Africa,ZAF,1982,79.82871
South Africa,ZAF,1983,80.01693
South Africa,ZAF,1984,78.89666
South Africa,ZAF,1985,79.33616
South Africa,ZAF,1986,78.959404
South Africa,ZAF,1987,79.09265
South Africa,ZAF,1988,77.705795
South Africa,ZAF,1989,75.91265
South Africa,ZAF,1990,76.03392
South Africa,ZAF,1991,75.20218
South Africa,ZAF,1992,75.13687
South Africa,ZAF,1993,75.56434
South Africa,ZAF,1994,74.78007
South Africa,ZAF,1995,74.24619
South Africa,ZAF,1996,73.91955
South Africa,ZAF,1997,73.87861
South Africa,ZAF,1998,72.94405
South Africa,ZAF,1999,73.72361
South Africa,ZAF,2000,73.22234
South Africa,ZAF,2001,73.104675
South Africa,ZAF,2002,71.36168
South Africa,ZAF,2003,73.21123
South Africa,ZAF,2004,73.508606
South Africa,ZAF,2005,71.59614
South Africa,ZAF,2006,71.45434
South Africa,ZAF,2007,71.42718
South Africa,ZAF,2008,74.36496
South Africa,ZAF,2009,75.08664
South Africa,ZAF,2010,73.739395
South Africa,ZAF,2011,72.78705
South Africa,ZAF,2012,72.15631
South Africa,ZAF,2013,71.85486
South Africa,ZAF,2014,71.93744
South Africa,ZAF,2015,68.878204
South Africa,ZAF,2016,70.83286
South Africa,ZAF,2017,69.93829
South Africa,ZAF,2018,68.97538
South Africa,ZAF,2019,70.32027
South Africa,ZAF,2020,73.42161
South Africa,ZAF,2021,70.84548
South Africa,ZAF,2022,69.35369
South Africa,ZAF,2023,68.518974
South America,,1965,6.2336683
South America,,1966,5.9058094
South America,,1967,6.0347366
South America,,1968,5.4194913
South America,,1969,5.6365175
South America,,1970,5.9321575
South America,,1971,5.1785374
South America,,1972,4.7305226
South America,,1973,4.4914923
South America,,1974,4.558019
South America,,1975,4.6927953
South America,,1976,4.4074607
South America,,1977,4.722238
South America,,1978,4.783466
South America,,1979,4.6905937
South America,,1980,4.7694488
South America,,1981,4.726772
South America,,1982,4.6056685
South America,,1983,5.0280952
South America,,1984,5.5849013
South America,,1985,6.135706
South America,,1986,5.841842
South America,,1987,6.156498
South America,,1988,5.9199586
South America,,1989,6.28904
South America,,1990,5.231629
South America,,1991,5.3671193
South America,,1992,5.4333305
South America,,1993,5.2783914
South America,,1994,5.292946
South America,,1995,5.11459
South America,,1996,5.0511446
South America,,1997,5.1514974
South America,,1998,4.914289
South America,,1999,4.858044
South America,,2000,4.7517514
South America,,2001,4.5114746
South America,,2002,4.282535
South America,,2003,4.452933
South America,,2004,4.4244285
South America,,2005,4.0444093
South America,,2006,4.4546733
South America,,2007,4.5201006
South America,,2008,4.6953573
South America,,2009,3.9660692
South America,,2010,4.635837
South America,,2011,4.694409
South America,,2012,4.7916427
South America,,2013,5.0959253
South America,,2014,5.264113
South America,,2015,5.218055
South America,,2016,5.021456
South America,,2017,4.951718
South America,,2018,4.866909
South America,,2019,4.7924085
South America,,2020,4.5984006
South America,,2021,4.7257338
South America,,2022,3.8121164
South America,,2023,3.5897017
South Korea,KOR,1986,38.735126
South Korea,KOR,1987,35.405647
South Korea,KOR,1988,33.76444
South Korea,KOR,1989,30.231503
South Korea,KOR,1990,26.318464
South Korea,KOR,1991,23.350582
South Korea,KOR,1992,20.160194
South Korea,KOR,1993,20.154385
South Korea,KOR,1994,19.190159
South Korea,KOR,1995,18.200485
South Korea,KOR,1996,19.239145
South Korea,KOR,1997,19.06064
South Korea,KOR,1998,21.541046
South Korea,KOR,1999,20.912447
South Korea,KOR,2000,22.241692
South Korea,KOR,2001,23.134037
South Korea,KOR,2002,23.761631
South Korea,KOR,2003,23.953024
South Korea,KOR,2004,24.356884
South Korea,KOR,2005,24.272686
South Korea,KOR,2006,24.685202
South Korea,KOR,2007,25.235683
South Korea,KOR,2008,27.505028
South Korea,KOR,2009,28.384378
South Korea,KOR,2010,29.557985
South Korea,KOR,2011,30.642582
South Korea,KOR,2012,29.15783
South Korea,KOR,2013,29.398514
South Korea,KOR,2014,30.17693
South Korea,KOR,2015,30.010897
South Korea,KOR,2016,27.816757
South Korea,KOR,2017,29.085636
South Korea,KOR,2018,28.76775
South Korea,KOR,2019,27.590397
South Korea,KOR,2020,25.102123
South Korea,KOR,2021,24.056423
South Korea,KOR,2022,22.487045
South Korea,KOR,2023,21.666803
South and Central America (EI),,1965,4.9215617
South and Central America (EI),,1966,4.689163
South and Central America (EI),,1967,4.781938
South and Central America (EI),,1968,4.332471
South and Central America (EI),,1969,4.518978
South and Central America (EI),,1970,4.680814
South and Central America (EI),,1971,4.1104555
South and Central America (EI),,1972,3.7359164
South and Central America (EI),,1973,3.5528579
South and Central America (EI),,1974,3.657407
South and Central America (EI),,1975,3.8026955
South and Central America (EI),,1976,3.5903187
South and Central America (EI),,1977,3.8661451
South and Central America (EI),,1978,3.9347272
South and Central America (EI),,1979,3.8956623
South and Central America (EI),,1980,3.9948113
South and Central America (EI),,1981,3.9422233
South and Central America (EI),,1982,3.9169881
South and Central America (EI),,1983,4.3283095
South and Central America (EI),,1984,4.7795796
South and Central America (EI),,1985,5.3663273
South and Central America (EI),,1986,5.110792
South and Central America (EI),,1987,5.4274526
South and Central America (EI),,1988,5.2200007
South and Central America (EI),,1989,5.5199833
South and Central America (EI),,1990,4.599451
South and Central America (EI),,1991,4.7420607
South and Central America (EI),,1992,4.8158326
South and Central America (EI),,1993,4.6896863
South and Central America (EI),,1994,4.6843143
South and Central America (EI),,1995,4.5356636
South and Central America (EI),,1996,4.48039
South and Central America (EI),,1997,4.563724
South and Central America (EI),,1998,4.350541
South and Central America (EI),,1999,4.309742
South and Central America (EI),,2000,4.218839
South and Central America (EI),,2001,3.9832332
South and Central America (EI),,2002,3.9052162
South and Central America (EI),,2003,4.1022396
South and Central America (EI),,2004,4.09318
South and Central America (EI),,2005,3.7532675
South and Central America (EI),,2006,4.122293
South and Central America (EI),,2007,4.2114863
South and Central America (EI),,2008,4.408969
South and Central America (EI),,2009,3.7679188
South and Central America (EI),,2010,4.3411546
South and Central America (EI),,2011,4.4592223
South and Central America (EI),,2012,4.5830326
South and Central America (EI),,2013,4.891754
South and Central America (EI),,2014,5.060385
South and Central America (EI),,2015,5.0203314
South and Central America (EI),,2016,4.866486
South and Central America (EI),,2017,4.7131114
South and Central America (EI),,2018,4.6824427
South and Central America (EI),,2019,4.7741218
South and Central America (EI),,2020,4.7045636
South and Central America (EI),,2021,4.773278
South and Central America (EI),,2022,3.905221
South and Central America (EI),,2023,3.7237604
Spain,ESP,1969,22.040163
Spain,ESP,1970,21.585732
Spain,ESP,1971,19.70226
Spain,ESP,1972,18.659725
Spain,ESP,1973,16.693163
Spain,ESP,1974,15.5343895
Spain,ESP,1975,16.760874
Spain,ESP,1976,15.192647
Spain,ESP,1977,15.696925
Spain,ESP,1978,13.434469
Spain,ESP,1979,14.21683
Spain,ESP,1980,16.309237
Spain,ESP,1981,19.957378
Spain,ESP,1982,22.126669
Spain,ESP,1983,22.734447
Spain,ESP,1984,22.749933
Spain,ESP,1985,22.670284
Spain,ESP,1986,23.008253
Spain,ESP,1987,21.528969
Spain,ESP,1988,17.88432
Spain,ESP,1989,21.043966
Spain,ESP,1990,20.906166
Spain,ESP,1991,21.019835
Spain,ESP,1992,20.472155
Spain,ESP,1993,19.03315
Spain,ESP,1994,18.733671
Spain,ESP,1995,18.089588
Spain,ESP,1996,14.71646
Spain,ESP,1997,16.201399
Spain,ESP,1998,14.766887
Spain,ESP,1999,15.813768
Spain,ESP,2000,15.96263
Spain,ESP,2001,14.046179
Spain,ESP,2002,15.556839
Spain,ESP,2003,13.81301
Spain,ESP,2004,14.032994
Spain,ESP,2005,13.475804
Spain,ESP,2006,11.680441
Spain,ESP,2007,12.744983
Spain,ESP,2008,8.8499975
Spain,ESP,2009,6.6382766
Spain,ESP,2010,4.739695
Spain,ESP,2011,8.954093
Spain,ESP,2012,10.936009
Spain,ESP,2013,8.396866
Spain,ESP,2014,8.709299
Spain,ESP,2015,10.11814
Spain,ESP,2016,7.7117352
Spain,ESP,2017,9.763147
Spain,ESP,2018,8.228908
Spain,ESP,2019,3.7240458
Spain,ESP,2020,2.4165146
Spain,ESP,2021,2.334964
Spain,ESP,2022,2.7294693
Spain,ESP,2023,2.09374
Sri Lanka,LKA,2007,0.73725104
Sweden,SWE,1985,4.893019
