Entity,Code,Year,Gas (% equivalent primary energy)
Oceania,,1985,16.03125
Oceania,,1986,17.4215
Oceania,,1987,17.150833
Oceania,,1988,17.045979
Oceania,,1989,17.557152
Oceania,,1990,17.147926
Oceania,,1991,16.948555
Oceania,,1992,17.389631
Oceania,,1993,17.36518
Oceania,,1994,17.883968
Oceania,,1995,17.385729
Oceania,,1996,17.473663
Oceania,,1997,17.146835
Oceania,,1998,16.749014
Oceania,,1999,16.936506
Oceania,,2000,17.220522
Oceania,,2001,18.386944
Oceania,,2002,18.219614
Oceania,,2003,17.279955
Oceania,,2004,16.792759
Oceania,,2005,16.482494
Oceania,,2006,17.49366
Oceania,,2007,19.148727
Oceania,,2008,18.412329
Oceania,,2009,19.06212
Oceania,,2010,20.689837
Oceania,,2011,20.673943
Oceania,,2012,21.279795
Oceania,,2013,22.118979
Oceania,,2014,23.55176
Oceania,,2015,23.629728
Oceania,,2016,22.956882
Oceania,,2017,22.711077
Oceania,,2018,22.136448
Oceania,,2019,25.140583
Oceania,,2020,25.70182
Oceania,,2021,23.813126
Oceania,,2022,24.745316
Oceania,,2023,22.979282
Oman,OMN,1994,50.0301
Oman,OMN,1995,52.244938
Oman,OMN,1996,55.642555
Oman,OMN,1997,62.42923
Oman,OMN,1998,63.485188
Oman,OMN,1999,59.821426
Pakistan,PAK,1965,17.964424
Pakistan,PAK,1966,20.149088
Pakistan,PAK,1967,21.23015
Pakistan,PAK,1968,20.985048
Pakistan,PAK,1969,25.728703
Pakistan,PAK,1970,28.269539
Pakistan,PAK,1971,27.391932
Pakistan,PAK,1972,31.26332
Pakistan,PAK,1973,33.406597
Pakistan,PAK,1974,35.366188
Pakistan,PAK,1975,35.002934
Pakistan,PAK,1976,35.148914
Pakistan,PAK,1977,35.481045
Pakistan,PAK,1978,34.050083
Pakistan,PAK,1979,35.184555
Pakistan,PAK,1980,38.742172
Pakistan,PAK,1981,39.296093
Pakistan,PAK,1982,38.862423
Pakistan,PAK,1983,35.843
Pakistan,PAK,1984,34.75312
Pakistan,PAK,1985,33.757664
Pakistan,PAK,1986,34.15978
Pakistan,PAK,1987,32.609825
Pakistan,PAK,1988,32.544163
Pakistan,PAK,1989,32.714863
Pakistan,PAK,1990,33.42756
Pakistan,PAK,1991,34.07577
Pakistan,PAK,1992,31.82556
Pakistan,PAK,1993,33.105896
Pakistan,PAK,1994,32.61669
Pakistan,PAK,1995,31.718163
Pakistan,PAK,1996,32.355724
Pakistan,PAK,1997,33.36963
Pakistan,PAK,1998,32.748787
Pakistan,PAK,1999,35.78153
Pakistan,PAK,2000,37.11078
Pakistan,PAK,2001,38.280304
Pakistan,PAK,2002,39.97078
Pakistan,PAK,2003,45.631645
Pakistan,PAK,2004,49.23522
Pakistan,PAK,2005,50.442356
Pakistan,PAK,2006,48.903458
Pakistan,PAK,2007,46.658974
Pakistan,PAK,2008,47.538036
Pakistan,PAK,2009,47.04632
Pakistan,PAK,2010,47.719078
Pakistan,PAK,2011,47.739326
Pakistan,PAK,2012,53.206337
Pakistan,PAK,2013,47.33766
Pakistan,PAK,2014,45.0897
Pakistan,PAK,2015,44.780018
Pakistan,PAK,2016,7.3256702
Pakistan,PAK,2017,43.294003
Pakistan,PAK,2018,44.887997
Pakistan,PAK,2019,45.264362
Pakistan,PAK,2020,42.119396
Pakistan,PAK,2021,41.421303
Pakistan,PAK,2022,38.2518
Pakistan,PAK,2023,40.401794
Peru,PER,1965,6.649194
Peru,PER,1966,5.6908846
Peru,PER,1967,5.223011
Peru,PER,1968,5.708834
Peru,PER,1969,5.7771635
Peru,PER,1970,5.495077
Peru,PER,1971,6.258603
Peru,PER,1972,6.7144947
Peru,PER,1973,5.800695
Peru,PER,1974,5.1901407
Peru,PER,1975,6.062706
Peru,PER,1976,6.447584
Peru,PER,1977,6.3508153
Peru,PER,1978,6.64902
Peru,PER,1979,5.9212365
Peru,PER,1980,5.94521
Peru,PER,1981,6.495729
Peru,PER,1982,6.7705474
Peru,PER,1983,5.098654
Peru,PER,1984,6.533921
Peru,PER,1985,5.1795344
Peru,PER,1986,5.1006684
Peru,PER,1987,4.6435547
Peru,PER,1988,4.5089464
Peru,PER,1989,4.1502905
Peru,PER,1990,4.0067825
Peru,PER,1991,3.7901804
Peru,PER,1992,3.510842
Peru,PER,1993,3.3829064
Peru,PER,1994,3.2446146
Peru,PER,1995,2.8949666
Peru,PER,1996,2.8502936
Peru,PER,1997,1.7211941
Peru,PER,1998,2.8312058
Peru,PER,1999,2.7734601
Peru,PER,2000,2.2566886
Peru,PER,2001,2.4379454
Peru,PER,2002,2.8441892
Peru,PER,2003,3.4088302
Peru,PER,2004,5.259026
Peru,PER,2005,8.916945
Peru,PER,2006,10.318338
Peru,PER,2007,14.284083
Peru,PER,2008,16.796759
Peru,PER,2009,16.849752
Peru,PER,2010,24.075212
Peru,PER,2011,25.317768
Peru,PER,2012,26.728264
Peru,PER,2013,25.52605
Peru,PER,2014,27.64447
Peru,PER,2015,27.135109
Peru,PER,2016,28.41161
Peru,PER,2017,24.677786
Peru,PER,2018,25.202948
Peru,PER,2019,25.142807
Peru,PER,2020,28.381344
Peru,PER,2021,27.309984
Peru,PER,2022,29.073584
Peru,PER,2023,29.369184
Philippines,PHL,1994,0.023363875
Philippines,PHL,1995,0.01972175
Philippines,PHL,1996,0.031122027
Philippines,PHL,1997,0.017313607
Philippines,PHL,1998,0.029727692
Philippines,PHL,1999,0.02247631
Philippines,PHL,2000,0.03313029
Philippines,PHL,2001,0.4461939
Philippines,PHL,2002,5.579453
Philippines,PHL,2003,8.241979
Philippines,PHL,2004,7.4358068
Philippines,PHL,2005,9.845987
Philippines,PHL,2006,9.64488
Philippines,PHL,2007,11.144159
Philippines,PHL,2008,11.346451
Philippines,PHL,2009,11.292807
Philippines,PHL,2010,10.336177
Philippines,PHL,2011,10.941483
Philippines,PHL,2012,10.137803
Philippines,PHL,2013,8.730039
Philippines,PHL,2014,8.733937
Philippines,PHL,2015,7.4861126
Philippines,PHL,2016,7.8616357
Philippines,PHL,2017,7.096606
Philippines,PHL,2018,7.4382715
Philippines,PHL,2019,7.447157
Philippines,PHL,2020,7.4799256
Philippines,PHL,2021,6.0184617
Philippines,PHL,2022,5.394761
Philippines,PHL,2023,5.258788
Poland,POL,1965,2.2075806
Poland,POL,1966,2.574104
Poland,POL,1967,3.0563374
Poland,POL,1968,3.9015625
Poland,POL,1969,5.064199
Poland,POL,1970,6.11982
Poland,POL,1971,6.524351
Poland,POL,1972,6.509003
Poland,POL,1973,6.644795
Poland,POL,1974,6.6116095
Poland,POL,1975,6.563797
Poland,POL,1976,6.647884
Poland,POL,1977,6.76475
Poland,POL,1978,6.782582
Poland,POL,1979,6.9710016
Poland,POL,1980,6.821456
Poland,POL,1981,7.1363525
Poland,POL,1982,7.005637
Poland,POL,1983,7.1329093
Poland,POL,1984,7.137897
Poland,POL,1985,7.078918
Poland,POL,1986,7.296735
Poland,POL,1987,7.296718
Poland,POL,1988,7.3868694
Poland,POL,1989,7.5343823
Poland,POL,1990,8.588238
Poland,POL,1991,8.185438
Poland,POL,1992,7.971964
Poland,POL,1993,8.37827
Poland,POL,1994,8.821433
Poland,POL,1995,9.435092
Poland,POL,1996,9.437541
Poland,POL,1997,9.502896
Poland,POL,1998,10.020948
Poland,POL,1999,9.95004
Poland,POL,2000,11.383632
Poland,POL,2001,11.943093
Poland,POL,2002,11.766601
Poland,POL,2003,12.663015
Poland,POL,2004,13.2701235
Poland,POL,2005,13.398847
Poland,POL,2006,12.960066
Poland,POL,2007,13.030617
Poland,POL,2008,13.91253
Poland,POL,2009,13.909788
Poland,POL,2010,14.026901
Poland,POL,2011,14.150697
Poland,POL,2012,15.443696
Poland,POL,2013,15.389499
Poland,POL,2014,15.618068
Poland,POL,2015,15.501906
Poland,POL,2016,15.872801
Poland,POL,2017,15.873961
Poland,POL,2018,16.305
Poland,POL,2019,17.593988
Poland,POL,2020,18.490124
Poland,POL,2021,18.267935
Poland,POL,2022,15.675404
Poland,POL,2023,17.126009
Portugal,PRT,1996,0
Portugal,PRT,1997,0.39249095
Portugal,PRT,1998,2.875928
Portugal,PRT,1999,7.884924
Portugal,PRT,2000,7.8529916
Portugal,PRT,2001,8.618067
Portugal,PRT,2002,10.550056
Portugal,PRT,2003,9.896624
Portugal,PRT,2004,12.663891
Portugal,PRT,2005,14.37583
Portugal,PRT,2006,13.919552
Portugal,PRT,2007,14.754683
Portugal,PRT,2008,16.820541
Portugal,PRT,2009,16.546833
Portugal,PRT,2010,17.062416
Portugal,PRT,2011,18.126726
Portugal,PRT,2012,17.225195
Portugal,PRT,2013,14.908242
Portugal,PRT,2014,14.140965
Portugal,PRT,2015,16.647646
Portugal,PRT,2016,16.37418
Portugal,PRT,2017,21.00016
Portugal,PRT,2018,18.847103
Portugal,PRT,2019,20.934595
Portugal,PRT,2020,22.758577
Portugal,PRT,2021,21.805632
Portugal,PRT,2022,21.276781
Portugal,PRT,2023,17.006468
Romania,ROU,1965,50.405357
Romania,ROU,1966,50.952522
Romania,ROU,1967,50.33631
Romania,ROU,1968,50.0561
Romania,ROU,1969,50.557674
Romania,ROU,1970,49.363083
Romania,ROU,1971,49.723473
Romania,ROU,1972,47.895584
Romania,ROU,1973,46.51024
Romania,ROU,1974,47.672905
Romania,ROU,1975,47.488167
Romania,ROU,1976,48.574158
Romania,ROU,1977,48.52278
Romania,ROU,1978,46.57412
Romania,ROU,1979,44.012615
Romania,ROU,1980,45.268284
Romania,ROU,1981,47.452946
Romania,ROU,1982,48.681538
Romania,ROU,1983,48.81674
Romania,ROU,1984,48.98748
Romania,ROU,1985,45.68292
Romania,ROU,1986,45.536568
Romania,ROU,1987,43.120064
Romania,ROU,1988,42.467537
Romania,ROU,1989,42.22688
Romania,ROU,1990,45.618107
Romania,ROU,1991,44.321938
Romania,ROU,1992,44.762478
Romania,ROU,1993,44.275425
Romania,ROU,1994,42.75342
Romania,ROU,1995,40.33191
Romania,ROU,1996,40.956905
Romania,ROU,1997,35.420654
Romania,ROU,1998,36.394127
Romania,ROU,1999,37.916138
Romania,ROU,2000,37.850327
Romania,ROU,2001,36.057262
Romania,ROU,2002,35.916565
Romania,ROU,2003,38.82252
Romania,ROU,2004,35.42011
Romania,ROU,2005,35.16713
Romania,ROU,2006,35.313736
Romania,ROU,2007,32.909245
Romania,ROU,2008,31.439608
Romania,ROU,2009,31.380377
Romania,ROU,2010,31.650219
Romania,ROU,2011,31.628408
Romania,ROU,2012,31.866446
Romania,ROU,2013,30.96165
Romania,ROU,2014,28.680176
Romania,ROU,2015,27.210325
Romania,ROU,2016,27.53876
Romania,ROU,2017,29.103443
Romania,ROU,2018,29.493576
Romania,ROU,2019,28.073183
Romania,ROU,2020,30.48147
Romania,ROU,2021,29.663765
Romania,ROU,2022,26.966274
Romania,ROU,2023,25.633177
Russia,RUS,1985,37.266315
Russia,RUS,1986,37.042107
Russia,RUS,1987,37.93796
Russia,RUS,1988,39.347603
Russia,RUS,1989,39.785526
Russia,RUS,1990,41.106667
Russia,RUS,1991,42.75783
Russia,RUS,1992,42.997936
Russia,RUS,1993,45.985283
Russia,RUS,1994,47.34578
Russia,RUS,1995,48.35673
Russia,RUS,1996,50.521095
Russia,RUS,1997,49.266582
Russia,RUS,1998,51.382248
Russia,RUS,1999,50.584103
Russia,RUS,2000,50.760567
Russia,RUS,2001,50.785374
Russia,RUS,2002,51.610184
Russia,RUS,2003,51.7684
Russia,RUS,2004,52.650303
Russia,RUS,2005,53.35904
Russia,RUS,2006,53.813904
Russia,RUS,2007,54.42993
Russia,RUS,2008,53.41348
Russia,RUS,2009,52.88212
Russia,RUS,2010,54.249733
Russia,RUS,2011,53.911705
Russia,RUS,2012,52.73213
Russia,RUS,2013,52.893383
Russia,RUS,2014,52.396465
Russia,RUS,2015,51.531677
Russia,RUS,2016,52.021164
Russia,RUS,2017,52.988476
Russia,RUS,2018,53.900383
Russia,RUS,2019,53.08377
Russia,RUS,2020,52.41799
Russia,RUS,2021,51.772766
Russia,RUS,2022,51.945717
Russia,RUS,2023,52.159603
Saudi Arabia,SAU,1965,2.5533774
Saudi Arabia,SAU,1966,3.0295198
Saudi Arabia,SAU,1967,3.5974
Saudi Arabia,SAU,1968,4.260175
Saudi Arabia,SAU,1969,5.0437036
Saudi Arabia,SAU,1970,5.8440866
Saudi Arabia,SAU,1971,4.8677816
Saudi Arabia,SAU,1972,5.1478
Saudi Arabia,SAU,1973,5.681056
Saudi Arabia,SAU,1974,6.7764974
Saudi Arabia,SAU,1975,10.165409
Saudi Arabia,SAU,1976,9.492074
Saudi Arabia,SAU,1977,11.311666
Saudi Arabia,SAU,1978,13.995976
Saudi Arabia,SAU,1979,14.18356
Saudi Arabia,SAU,1980,21.999146
Saudi Arabia,SAU,1981,21.489048
Saudi Arabia,SAU,1982,20.686943
Saudi Arabia,SAU,1983,18.64153
Saudi Arabia,SAU,1984,24.171743
Saudi Arabia,SAU,1985,24.47468
Saudi Arabia,SAU,1986,30.51007
Saudi Arabia,SAU,1987,30.610598
Saudi Arabia,SAU,1988,31.765837
Saudi Arabia,SAU,1989,33.051376
Saudi Arabia,SAU,1990,34.302197
Saudi Arabia,SAU,1991,34.357983
Saudi Arabia,SAU,1992,37.01275
Saudi Arabia,SAU,1993,37.92989
Saudi Arabia,SAU,1994,35.03983
Saudi Arabia,SAU,1995,36.091404
Saudi Arabia,SAU,1996,36.104057
Saudi Arabia,SAU,1997,36.188225
Saudi Arabia,SAU,1998,35.509995
Saudi Arabia,SAU,1999,34.411915
Saudi Arabia,SAU,2000,35.448517
Saudi Arabia,SAU,2001,35.860466
Saudi Arabia,SAU,2002,36.361298
Saudi Arabia,SAU,2003,36.360775
Saudi Arabia,SAU,2004,36.650764
Saudi Arabia,SAU,2005,37.368324
Saudi Arabia,SAU,2006,36.727215
Saudi Arabia,SAU,2007,36.36673
Saudi Arabia,SAU,2008,35.90289
Saudi Arabia,SAU,2009,33.797203
Saudi Arabia,SAU,2010,33.975266
Saudi Arabia,SAU,2011,34.27338
Saudi Arabia,SAU,2012,34.766464
Saudi Arabia,SAU,2013,34.793423
Saudi Arabia,SAU,2014,33.175438
Saudi Arabia,SAU,2015,32.46309
Saudi Arabia,SAU,2016,33.12018
Saudi Arabia,SAU,2017,34.33577
Saudi Arabia,SAU,2018,36.14173
Saudi Arabia,SAU,2019,37.457294
Saudi Arabia,SAU,2020,39.16628
Saudi Arabia,SAU,2021,38.384933
Saudi Arabia,SAU,2022,37.054504
Saudi Arabia,SAU,2023,35.423664
Singapore,SGP,1992,3.4998114
Singapore,SGP,1993,4.3683257
Singapore,SGP,1994,3.81952
Singapore,SGP,1995,3.6637957
Singapore,SGP,1996,3.6307845
Singapore,SGP,1997,3.4520295
Singapore,SGP,1998,3.4049425
Singapore,SGP,1999,3.4393191
Slovakia,SVK,1965,2.7942772
Slovakia,SVK,1966,3.0023441
Slovakia,SVK,1967,3.5806634
Slovakia,SVK,1968,7.263721
Slovakia,SVK,1969,7.049256
Slovakia,SVK,1970,8.556552
Slovakia,SVK,1971,10.020892
Slovakia,SVK,1972,10.347629
Slovakia,SVK,1973,10.923427
