Entity,Code,Year,Hydro (% equivalent primary energy)
OECD (EI),,1975,6.8753386
OECD (EI),,1976,6.2983513
OECD (EI),,1977,6.2058377
OECD (EI),,1978,6.4616055
OECD (EI),,1979,6.572787
OECD (EI),,1980,6.7121096
OECD (EI),,1981,6.9665112
OECD (EI),,1982,7.3659673
OECD (EI),,1983,7.6552243
OECD (EI),,1984,7.3701663
OECD (EI),,1985,7.177884
OECD (EI),,1986,7.0558586
OECD (EI),,1987,6.857179
OECD (EI),,1988,6.720152
OECD (EI),,1989,6.428709
OECD (EI),,1990,6.6099076
OECD (EI),,1991,6.6200504
OECD (EI),,1992,6.4880686
OECD (EI),,1993,6.7911534
OECD (EI),,1994,6.459273
OECD (EI),,1995,6.734109
OECD (EI),,1996,6.6889315
OECD (EI),,1997,6.7422614
OECD (EI),,1998,6.5607114
OECD (EI),,1999,6.528025
OECD (EI),,2000,6.4166584
OECD (EI),,2001,5.957124
OECD (EI),,2002,5.972185
OECD (EI),,2003,5.7776785
OECD (EI),,2004,5.766606
OECD (EI),,2005,5.7376013
OECD (EI),,2006,5.793277
OECD (EI),,2007,5.5708103
OECD (EI),,2008,5.8300247
OECD (EI),,2009,6.015955
OECD (EI),,2010,5.929202
OECD (EI),,2011,6.111588
OECD (EI),,2012,6.1498523
OECD (EI),,2013,6.125627
OECD (EI),,2014,6.0494223
OECD (EI),,2015,5.94541
OECD (EI),,2016,5.993444
OECD (EI),,2017,5.88088
OECD (EI),,2018,5.8927145
OECD (EI),,2019,5.788029
OECD (EI),,2020,6.3708515
OECD (EI),,2021,5.8720026
OECD (EI),,2022,5.6052694
OECD (EI),,2023,5.6358128
Oceania,,1965,10.24779
Oceania,,1966,10.00106
Oceania,,1967,9.86301
Oceania,,1968,9.799403
Oceania,,1969,9.730637
Oceania,,1970,9.992585
Oceania,,1971,10.7933035
Oceania,,1972,10.653867
Oceania,,1973,10.2191725
Oceania,,1974,10.273031
Oceania,,1975,10.969512
Oceania,,1976,9.964608
Oceania,,1977,9.0890465
Oceania,,1978,9.50759
Oceania,,1979,9.910824
Oceania,,1980,9.921118
Oceania,,1981,9.994718
Oceania,,1982,9.290164
Oceania,,1983,9.557284
Oceania,,1984,9.668716
Oceania,,1985,9.469597
Oceania,,1986,9.90128
Oceania,,1987,9.504477
Oceania,,1988,9.535866
Oceania,,1989,9.003981
Oceania,,1990,9.066752
Oceania,,1991,9.236156
Oceania,,1992,8.754316
Oceania,,1993,9.2078905
Oceania,,1994,9.316154
Oceania,,1995,9.32225
Oceania,,1996,8.864173
Oceania,,1997,8.078084
Oceania,,1998,8.302883
Oceania,,1999,7.639791
Oceania,,2000,7.8801074
Oceania,,2001,7.198416
Oceania,,2002,7.582502
Oceania,,2003,7.2703896
Oceania,,2004,7.546708
Oceania,,2005,6.776922
Oceania,,2006,6.442894
Oceania,,2007,5.977313
Oceania,,2008,5.448785
Oceania,,2009,5.9191437
Oceania,,2010,6.1230164
Oceania,,2011,6.868227
Oceania,,2012,6.172221
Oceania,,2013,6.3944006
Oceania,,2014,5.784853
Oceania,,2015,5.6107483
Oceania,,2016,6.2627263
Oceania,,2017,5.5292683
Oceania,,2018,6.1197886
Oceania,,2019,5.3735147
Oceania,,2020,5.5692625
Oceania,,2021,5.761806
Oceania,,2022,5.912785
Oceania,,2023,5.676084
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1965,7.8989325
Pakistan,PAK,1966,7.8401723
Pakistan,PAK,1967,8.392018
Pakistan,PAK,1968,8.885178
Pakistan,PAK,1969,9.32975
Pakistan,PAK,1970,8.390381
Pakistan,PAK,1971,11.718862
Pakistan,PAK,1972,13.253896
Pakistan,PAK,1973,13.087776
Pakistan,PAK,1974,12.144385
Pakistan,PAK,1975,13.310854
Pakistan,PAK,1976,14.231518
Pakistan,PAK,1977,15.620377
Pakistan,PAK,1978,18.110392
Pakistan,PAK,1979,17.961803
Pakistan,PAK,1980,16.982367
Pakistan,PAK,1981,16.494284
Pakistan,PAK,1982,16.829153
Pakistan,PAK,1983,18.234488
Pakistan,PAK,1984,17.859364
Pakistan,PAK,1985,17.652674
Pakistan,PAK,1986,15.925442
Pakistan,PAK,1987,18.666111
Pakistan,PAK,1988,18.419365
Pakistan,PAK,1989,17.649538
Pakistan,PAK,1990,16.537376
Pakistan,PAK,1991,16.70148
Pakistan,PAK,1992,17.344547
Pakistan,PAK,1993,17.234846
Pakistan,PAK,1994,16.347654
Pakistan,PAK,1995,16.378126
Pakistan,PAK,1996,16.762867
Pakistan,PAK,1997,12.898634
Pakistan,PAK,1998,15.707119
Pakistan,PAK,1999,13.423369
Pakistan,PAK,2000,10.732646
Pakistan,PAK,2001,10.852811
Pakistan,PAK,2002,11.592025
Pakistan,PAK,2003,12.740202
Pakistan,PAK,2004,12.12486
Pakistan,PAK,2005,13.59751
Pakistan,PAK,2006,12.633493
Pakistan,PAK,2007,12.365289
Pakistan,PAK,2008,10.55282
Pakistan,PAK,2009,10.883661
Pakistan,PAK,2010,11.169599
Pakistan,PAK,2011,11.40128
Pakistan,PAK,2012,4.283917
Pakistan,PAK,2013,11.415105
Pakistan,PAK,2014,11.303853
Pakistan,PAK,2015,10.819787
Pakistan,PAK,2016,17.07221
Pakistan,PAK,2017,8.542183
Pakistan,PAK,2018,8.032242
Pakistan,PAK,2019,9.694912
Pakistan,PAK,2020,10.746648
Pakistan,PAK,2021,9.085862
Pakistan,PAK,2022,9.006035
Pakistan,PAK,2023,10.3694515
Peru,PER,1965,14.111191
Peru,PER,1966,12.449849
Peru,PER,1967,13.701914
Peru,PER,1968,14.438607
Peru,PER,1969,15.602732
Peru,PER,1970,14.4538965
Peru,PER,1971,16.715973
Peru,PER,1972,19.3009
Peru,PER,1973,18.316326
Peru,PER,1974,17.399542
Peru,PER,1975,17.258879
Peru,PER,1976,17.929558
Peru,PER,1977,18.497795
Peru,PER,1978,19.048883
Peru,PER,1979,19.859222
Peru,PER,1980,19.399487
Peru,PER,1981,21.051376
Peru,PER,1982,21.953566
Peru,PER,1983,24.234468
Peru,PER,1984,24.675081
Peru,PER,1985,27.045563
Peru,PER,1986,26.92447
Peru,PER,1987,26.664019
Peru,PER,1988,26.299316
Peru,PER,1989,28.779715
Peru,PER,1990,28.926928
Peru,PER,1991,32.013138
Peru,PER,1992,27.720299
Peru,PER,1993,30.888275
Peru,PER,1994,30.691614
Peru,PER,1995,28.694715
Peru,PER,1996,28.665915
Peru,PER,1997,28.994295
Peru,PER,1998,29.365496
Peru,PER,1999,30.144735
Peru,PER,2000,32.459843
Peru,PER,2001,35.4258
Peru,PER,2002,35.203342
Peru,PER,2003,36.398342
Peru,PER,2004,32.08582
Peru,PER,2005,31.43934
Peru,PER,2006,33.669132
Peru,PER,2007,30.660757
Peru,PER,2008,27.516157
Peru,PER,2009,28.01127
Peru,PER,2010,24.704638
Peru,PER,2011,23.925846
Peru,PER,2012,23.530996
Peru,PER,2013,23.166235
Peru,PER,2014,22.382612
Peru,PER,2015,22.64662
Peru,PER,2016,21.614182
Peru,PER,2017,25.486889
Peru,PER,2018,25.539103
Peru,PER,2019,25.394058
Peru,PER,2020,27.835728
Peru,PER,2021,25.515335
Peru,PER,2022,22.945116
Peru,PER,2023,21.949848
Philippines,PHL,1994,7.6598806
Philippines,PHL,1995,7.129877
Philippines,PHL,1996,7.50347
Philippines,PHL,1997,5.937627
Philippines,PHL,1998,4.992251
Philippines,PHL,1999,7.596019
Philippines,PHL,2000,7.4944897
Philippines,PHL,2001,6.9369793
Philippines,PHL,2002,6.7909584
Philippines,PHL,2003,7.317938
Philippines,PHL,2004,7.7557487
Philippines,PHL,2005,7.5201044
Philippines,PHL,2006,9.263265
Philippines,PHL,2007,7.6433725
Philippines,PHL,2008,8.44397
Philippines,PHL,2009,8.247941
Philippines,PHL,2010,6.3510256
Philippines,PHL,2011,7.691001
Philippines,PHL,2012,7.8109884
Philippines,PHL,2013,7.0937805
Philippines,PHL,2014,6.117209
Philippines,PHL,2015,5.257697
Philippines,PHL,2016,4.480513
Philippines,PHL,2017,4.8089633
Philippines,PHL,2018,4.5251536
Philippines,PHL,2019,3.745277
Philippines,PHL,2020,3.70053
Philippines,PHL,2021,4.42936
Philippines,PHL,2022,4.6244044
Philippines,PHL,2023,4.3407054
Poland,POL,1965,0.34140214
Poland,POL,1966,0.33487558
Poland,POL,1967,0.34751803
Poland,POL,1968,0.33910164
Poland,POL,1969,0.25587523
Poland,POL,1970,0.5300856
Poland,POL,1971,0.4552368
Poland,POL,1972,0.41345954
Poland,POL,1973,0.39316216
Poland,POL,1974,0.5546692
Poland,POL,1975,0.48222208
Poland,POL,1976,0.37838697
Poland,POL,1977,0.431719
Poland,POL,1978,0.40992185
Poland,POL,1979,0.37411308
Poland,POL,1980,0.46441752
Poland,POL,1981,0.4686107
Poland,POL,1982,0.33229718
Poland,POL,1983,0.3590728
Poland,POL,1984,0.29035443
Poland,POL,1985,0.3734442
Poland,POL,1986,0.3037868
Poland,POL,1987,0.3155242
Poland,POL,1988,0.34723055
Poland,POL,1989,0.3237646
Poland,POL,1990,0.34619108
Poland,POL,1991,0.35583842
Poland,POL,1992,0.39351788
Poland,POL,1993,0.38874492
Poland,POL,1994,0.47309425
Poland,POL,1995,0.50326735
Poland,POL,1996,0.49056634
Poland,POL,1997,0.50311947
Poland,POL,1998,0.61833835
Poland,POL,1999,0.5885456
Poland,POL,2000,0.6120166
Poland,POL,2001,0.6759675
Poland,POL,2002,0.6654824
Poland,POL,2003,0.4685821
Poland,POL,2004,0.5762093
Poland,POL,2005,0.5934793
Poland,POL,2006,0.52328277
Poland,POL,2007,0.602055
Poland,POL,2008,0.53805625
Poland,POL,2009,0.61120033
Poland,POL,2010,0.7003402
Poland,POL,2011,0.5533132
Poland,POL,2012,0.49518478
Poland,POL,2013,0.5875708
Poland,POL,2014,0.5428868
Poland,POL,2015,0.44727716
Poland,POL,2016,0.49782288
Poland,POL,2017,0.5638472
Poland,POL,2018,0.42649186
Poland,POL,2019,0.43480754
Poland,POL,2020,0.48834252
Poland,POL,2021,0.49976254
Poland,POL,2022,0.43234187
Poland,POL,2023,0.5443912
Portugal,PRT,1996,17.295918
Portugal,PRT,1997,15.115082
Portugal,PRT,1998,13.7358265
Portugal,PRT,1999,7.5575113
Portugal,PRT,2000,11.387327
Portugal,PRT,2001,13.799206
Portugal,PRT,2002,7.668429
Portugal,PRT,2003,14.941719
Portugal,PRT,2004,9.519293
Portugal,PRT,2005,4.541899
Portugal,PRT,2006,10.500732
Portugal,PRT,2007,9.530557
Portugal,PRT,2008,6.6918597
Portugal,PRT,2009,8.02738
Portugal,PRT,2010,14.738366
Portugal,PRT,2011,10.980148
Portugal,PRT,2012,5.8287716
Portugal,PRT,2013,12.918528
Portugal,PRT,2014,14.45571
Portugal,PRT,2015,8.055514
Portugal,PRT,2016,13.583602
Portugal,PRT,2017,5.1986675
Portugal,PRT,2018,10.655763
Portugal,PRT,2019,7.931574
Portugal,PRT,2020,11.963291
Portugal,PRT,2021,11.692069
Portugal,PRT,2022,6.499101
Portugal,PRT,2023,11.929454
Romania,ROU,1965,1.0662187
Romania,ROU,1966,1.0295304
Romania,ROU,1967,1.3156693
Romania,ROU,1968,1.3085219
Romania,ROU,1969,1.6154395
Romania,ROU,1970,1.8980381
Romania,ROU,1971,2.8985322
Romania,ROU,1972,4.4929147
Romania,ROU,1973,4.244083
Romania,ROU,1974,4.733459
Romania,ROU,1975,4.793049
Romania,ROU,1976,3.851948
Romania,ROU,1977,4.187206
Romania,ROU,1978,4.4158015
Romania,ROU,1979,4.625903
Romania,ROU,1980,5.1059155
Romania,ROU,1981,5.1341105
Romania,ROU,1982,4.8196645
Romania,ROU,1983,4.1099563
Romania,ROU,1984,4.670981
Romania,ROU,1985,5.2583566
Romania,ROU,1986,4.3782783
Romania,ROU,1987,4.377777
Romania,ROU,1988,5.6659927
Romania,ROU,1989,5.2358437
Romania,ROU,1990,4.5894322
Romania,ROU,1991,6.907993
Romania,ROU,1992,6.282625
Romania,ROU,1993,7.054054
Romania,ROU,1994,7.641243
Romania,ROU,1995,8.897041
Romania,ROU,1996,8.448901
Romania,ROU,1997,9.893259
Romania,ROU,1998,11.658257
Romania,ROU,1999,12.841183
Romania,ROU,2000,10.396162
Romania,ROU,2001,10.312889
Romania,ROU,2002,10.612939
Romania,ROU,2003,8.714612
Romania,ROU,2004,10.398207
Romania,ROU,2005,12.566209
Romania,ROU,2006,11.169621
Romania,ROU,2007,10.010066
Romania,ROU,2008,10.742383
Romania,ROU,2009,11.063378
Romania,ROU,2010,13.92117
Romania,ROU,2011,9.949886
Romania,ROU,2012,8.41126
Romania,ROU,2013,10.909369
Romania,ROU,2014,13.236562
Romania,ROU,2015,11.7523
Romania,ROU,2016,12.664266
Romania,ROU,2017,9.943071
Romania,ROU,2018,11.920352
Romania,ROU,2019,10.700625
Romania,ROU,2020,10.932568
Romania,ROU,2021,11.682322
Romania,ROU,2022,10.1182995
Romania,ROU,2023,13.365373
Russia,RUS,1985,4.942973
Russia,RUS,1986,4.9969373
Russia,RUS,1987,4.785533
Russia,RUS,1988,4.6569443
Russia,RUS,1989,4.6052628
Russia,RUS,1990,4.8963437
Russia,RUS,1991,5.0012074
Russia,RUS,1992,5.3347855
Russia,RUS,1993,5.7782617
Russia,RUS,1994,6.3920393
Russia,RUS,1995,6.766846
Russia,RUS,1996,6.1551003
Russia,RUS,1997,6.6399994
Russia,RUS,1998,6.697306
Russia,RUS,1999,6.696826
Russia,RUS,2000,6.725324
Russia,RUS,2001,6.971339
Russia,RUS,2002,6.485738
Russia,RUS,2003,6.061144
Russia,RUS,2004,6.737211
Russia,RUS,2005,6.586662
Russia,RUS,2006,6.2915645
Russia,RUS,2007,6.35434
Russia,RUS,2008,5.8504515
Russia,RUS,2009,6.467367
Russia,RUS,2010,5.9134207
Russia,RUS,2011,5.566614
Russia,RUS,2012,5.513793
Russia,RUS,2013,6.1464157
Russia,RUS,2014,5.8296914
Russia,RUS,2015,5.7045407
Russia,RUS,2016,6.1119065
Russia,RUS,2017,6.056884
Russia,RUS,2018,5.981529
Russia,RUS,2019,6.121485
Russia,RUS,2020,6.9058843
Russia,RUS,2021,6.7347393
Russia,RUS,2022,5.9700227
Russia,RUS,2023,6.003008
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0
Saudi Arabia,SAU,2012,0
Saudi Arabia,SAU,2013,0
Saudi Arabia,SAU,2014,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2016,0
Saudi Arabia,SAU,2017,0
Saudi Arabia,SAU,2018,0
Saudi Arabia,SAU,2019,0
Saudi Arabia,SAU,2020,0
Saudi Arabia,SAU,2021,0
Saudi Arabia,SAU,2022,0
Saudi Arabia,SAU,2023,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Slovakia,SVK,1965,6.1526546
Slovakia,SVK,1966,5.695992
Slovakia,SVK,1967,4.855119
Slovakia,SVK,1968,4.0370173
Slovakia,SVK,1969,3.0090575
Slovakia,SVK,1970,4.1029906
Slovakia,SVK,1971,2.8729024
Slovakia,SVK,1972,2.8613744
Slovakia,SVK,1973,2.351841
Slovakia,SVK,1974,3.7575521
Slovakia,SVK,1975,3.2334025
Slovakia,SVK,1976,3.1432192
Slovakia,SVK,1977,3.5666406
Slovakia,SVK,1978,3.189221
Slovakia,SVK,1979,2.585242
Slovakia,SVK,1980,3.0467434
Slovakia,SVK,1981,2.6747828
Slovakia,SVK,1982,2.3736455
Slovakia,SVK,1983,2.5121584
Slovakia,SVK,1984,1.9794104
Slovakia,SVK,1985,2.611933
Slovakia,SVK,1986,2.0846355
Slovakia,SVK,1987,2.3514032
Slovakia,SVK,1988,2.125359
Slovakia,SVK,1989,2.34242
Slovakia,SVK,1990,2.2383957
Slovakia,SVK,1991,1.8738333
Slovakia,SVK,1992,2.679717
Slovakia,SVK,1993,4.882404
Slovakia,SVK,1994,6.225819
Slovakia,SVK,1995,6.879693
Slovakia,SVK,1996,5.9181104
Slovakia,SVK,1997,5.796413
Slovakia,SVK,1998,6.022059
Slovakia,SVK,1999,6.261234
Slovakia,SVK,2000,6.252774
Slovakia,SVK,2001,6.4457603
Slovakia,SVK,2002,6.790901
Slovakia,SVK,2003,4.58991
Slovakia,SVK,2004,5.494144
Slovakia,SVK,2005,5.8693867
Slovakia,SVK,2006,5.6849036
Slovakia,SVK,2007,6.090989
Slovakia,SVK,2008,5.3488684
Slovakia,SVK,2009,6.3422837
Slovakia,SVK,2010,7.097652
Slovakia,SVK,2011,5.272215
Slovakia,SVK,2012,5.9244633
Slovakia,SVK,2013,6.790188
Slovakia,SVK,2014,6.295604
Slovakia,SVK,2015,5.6894016
Slovakia,SVK,2016,6.316429
Slovakia,SVK,2017,5.9135327
Slovakia,SVK,2018,4.9651732
Slovakia,SVK,2019,6.2117186
Slovakia,SVK,2020,6.549577
Slovakia,SVK,2021,5.707218
Slovakia,SVK,2022,5.330418
Slovakia,SVK,2023,6.6046977
Slovenia,SVN,1990,12.717572
Slovenia,SVN,1991,15.401305
Slovenia,SVN,1992,15.633247
Slovenia,SVN,1993,13.4745865
Slovenia,SVN,1994,14.181858
Slovenia,SVN,1995,12.933575
Slovenia,SVN,1996,13.901845
Slovenia,SVN,1997,11.4578705
Slovenia,SVN,1998,12.754673
Slovenia,SVN,1999,13.977965
Slovenia,SVN,2000,14.448674
Slovenia,SVN,2001,13.561766
Slovenia,SVN,2002,11.82165
Slovenia,SVN,2003,10.687874
Slovenia,SVN,2004,13.859439
Slovenia,SVN,2005,11.616964
Slovenia,SVN,2006,11.904677
Slovenia,SVN,2007,10.816468
Slovenia,SVN,2008,12.055625
Slovenia,SVN,2009,15.238301
Slovenia,SVN,2010,14.486021
Slovenia,SVN,2011,11.692583
Slovenia,SVN,2012,13.092009
Slovenia,SVN,2013,15.617948
Slovenia,SVN,2014,19.917477
Slovenia,SVN,2015,13.725181
Slovenia,SVN,2016,15.095143
Slovenia,SVN,2017,12.753556
Slovenia,SVN,2018,15.106448
Slovenia,SVN,2019,14.759029
Slovenia,SVN,2020,16.764614
Slovenia,SVN,2021,16.101866
Slovenia,SVN,2022,11.626597
Slovenia,SVN,2023,17.830471
South Africa,ZAF,1965,0.030886449
South Africa,ZAF,1966,0.029866165
South Africa,ZAF,1967,0.020714175
South Africa,ZAF,1968,0.018117523
South Africa,ZAF,1969,0.015396576
South Africa,ZAF,1970,0.017539408
South Africa,ZAF,1971,0.07294351
South Africa,ZAF,1972,0.52579415
South Africa,ZAF,1973,0.577211
South Africa,ZAF,1974,0.6448366
South Africa,ZAF,1975,0.59844273
South Africa,ZAF,1976,0.96040404
South Africa,ZAF,1977,0.9714049
South Africa,ZAF,1978,0.96227163
South Africa,ZAF,1979,0.5590492
South Africa,ZAF,1980,0.45417184
South Africa,ZAF,1981,0.65005094
South Africa,ZAF,1982,0.37149048
South Africa,ZAF,1983,0.21470517
South Africa,ZAF,1984,0.18491054
South Africa,ZAF,1985,0.20175484
South Africa,ZAF,1986,0.5151001
South Africa,ZAF,1987,0.505198
South Africa,ZAF,1988,0.89705485
South Africa,ZAF,1989,0.81933874
South Africa,ZAF,1990,0.2900504
South Africa,ZAF,1991,0.5727414
South Africa,ZAF,1992,0.21651152
South Africa,ZAF,1993,0.04210848
South Africa,ZAF,1994,0.29699612
South Africa,ZAF,1995,0.13997532
South Africa,ZAF,1996,0.3422001
South Africa,ZAF,1997,0.5307417
South Africa,ZAF,1998,0.4119033
South Africa,ZAF,1999,0.18135445
South Africa,ZAF,2000,0.27464914
South Africa,ZAF,2001,0.4243205
South Africa,ZAF,2002,0.5238758
South Africa,ZAF,2003,0.19075346
South Africa,ZAF,2004,0.19940606
South Africa,ZAF,2005,0.29352978
South Africa,ZAF,2006,0.621759
South Africa,ZAF,2007,0.5948404
South Africa,ZAF,2008,0.24248913
South Africa,ZAF,2009,0.2789649
South Africa,ZAF,2010,0.21668263
South Africa,ZAF,2011,0.584425
South Africa,ZAF,2012,0.19613901
South Africa,ZAF,2013,0.21037588
South Africa,ZAF,2014,0.3361436
South Africa,ZAF,2015,0.13866591
South Africa,ZAF,2016,0.11268399
South Africa,ZAF,2017,0.13982728
South Africa,ZAF,2018,0.2053399
South Africa,ZAF,2019,0.13147041
South Africa,ZAF,2020,0.276224
South Africa,ZAF,2021,0.37554103
South Africa,ZAF,2022,0.5972308
South Africa,ZAF,2023,0.32476482
South America,,1965,10.9509325
South America,,1966,11.442433
South America,,1967,11.675976
South America,,1968,11.614463
South America,,1969,11.965155
South America,,1970,13.3377
South America,,1971,13.904129
South America,,1972,14.737049
South America,,1973,15.126848
South America,,1974,16.180588
South America,,1975,17.311821
South America,,1976,17.9991
South America,,1977,18.813194
South America,,1978,19.520575
South America,,1979,20.498064
South America,,1980,22.107735
South America,,1981,22.418633
South America,,1982,23.617315
South America,,1983,25.13586
South America,,1984,26.659044
South America,,1985,27.635447
South America,,1986,27.90601
South America,,1987,28.68528
South America,,1988,28.832336
South America,,1989,29.031044
South America,,1990,29.920795
South America,,1991,31.058893
South America,,1992,30.495728
South America,,1993,31.57759
South America,,1994,31.572605
South America,,1995,31.13164
South America,,1996,30.968433
South America,,1997,31.068129
South America,,1998,30.969357
South America,,1999,30.917444
South America,,2000,31.702126
South America,,2001,29.852453
South America,,2002,30.853504
South America,,2003,31.797398
South America,,2004,30.806843
South America,,2005,31.426598
South America,,2006,31.108543
South America,,2007,30.44548
South America,,2008,29.395384
South America,,2009,30.27765
South America,,2010,28.595287
South America,,2011,28.949474
South America,,2012,27.203264
South America,,2013,25.632772
South America,,2014,24.421661
South America,,2015,23.925951
South America,,2016,24.496798
South America,,2017,24.82145
South America,,2018,25.575043
South America,,2019,25.510893
South America,,2020,26.842216
South America,,2021,23.619638
South America,,2022,24.962927
South America,,2023,24.5279
South Korea,KOR,1986,1.3128163
South Korea,KOR,1987,1.5100771
South Korea,KOR,1988,0.677997
South Korea,KOR,1989,0.9301871
South Korea,KOR,1990,1.2992402
South Korea,KOR,1991,0.855016
South Korea,KOR,1992,0.6736053
South Korea,KOR,1993,0.8383731
South Korea,KOR,1994,0.43143508
South Korea,KOR,1995,0.46450448
South Korea,KOR,1996,0.36944294
South Korea,KOR,1997,0.3904488
South Korea,KOR,1998,0.6501432
South Korea,KOR,1999,0.5795829
South Korea,KOR,2000,0.52823544
South Korea,KOR,2001,0.29777664
South Korea,KOR,2002,0.39239988
South Korea,KOR,2003,0.5708011
South Korea,KOR,2004,0.48906994
South Korea,KOR,2005,0.40062097
South Korea,KOR,2006,0.36966118
South Korea,KOR,2007,0.37353224
South Korea,KOR,2008,0.3086752
South Korea,KOR,2009,0.2795307
South Korea,KOR,2010,0.3366969
South Korea,KOR,2011,0.3993194
South Korea,KOR,2012,0.3383661
South Korea,KOR,2013,0.36238468
South Korea,KOR,2014,0.22916114
South Korea,KOR,2015,0.17459834
South Korea,KOR,2016,0.22361672
South Korea,KOR,2017,0.2169328
South Korea,KOR,2018,0.25372466
South Korea,KOR,2019,0.21228899
South Korea,KOR,2020,0.30423763
South Korea,KOR,2021,0.22793743
South Korea,KOR,2022,0.26062775
South Korea,KOR,2023,0.27951083
South and Central America (EI),,1965,8.943282
South and Central America (EI),,1966,9.394183
South and Central America (EI),,1967,9.568811
South and Central America (EI),,1968,9.611969
South and Central America (EI),,1969,9.944606
South and Central America (EI),,1970,10.923186
South and Central America (EI),,1971,11.489506
South and Central America (EI),,1972,12.06376
South and Central America (EI),,1973,12.362993
South and Central America (EI),,1974,13.39564
South and Central America (EI),,1975,14.396901
South and Central America (EI),,1976,15.080957
South and Central America (EI),,1977,15.7148075
South and Central America (EI),,1978,16.495579
South and Central America (EI),,1979,17.550581
South and Central America (EI),,1980,19.019995
South and Central America (EI),,1981,19.294044
South and Central America (EI),,1982,20.529036
South and Central America (EI),,1983,21.966736
South and Central America (EI),,1984,23.306456
South and Central America (EI),,1985,24.47372
South and Central America (EI),,1986,24.916306
South and Central America (EI),,1987,25.614817
South and Central America (EI),,1988,25.830614
South and Central America (EI),,1989,25.8968
South and Central America (EI),,1990,26.677639
South and Central America (EI),,1991,27.737354
South and Central America (EI),,1992,27.344524
South and Central America (EI),,1993,28.402397
South and Central America (EI),,1994,28.314587
South and Central America (EI),,1995,27.955193
South and Central America (EI),,1996,27.89472
South and Central America (EI),,1997,27.918179
South and Central America (EI),,1998,27.758486
South and Central America (EI),,1999,27.826925
South and Central America (EI),,2000,28.139437
South and Central America (EI),,2001,26.215311
South and Central America (EI),,2002,27.047508
South and Central America (EI),,2003,27.741674
South and Central America (EI),,2004,27.024904
South and Central America (EI),,2005,27.607742
South and Central America (EI),,2006,27.295435
South and Central America (EI),,2007,26.900032
South and Central America (EI),,2008,26.273664
South and Central America (EI),,2009,27.098179
South and Central America (EI),,2010,25.736015
South and Central America (EI),,2011,26.124413
South and Central America (EI),,2012,24.749603
South and Central America (EI),,2013,23.416313
South and Central America (EI),,2014,22.296316
South and Central America (EI),,2015,21.740267
South and Central America (EI),,2016,22.240763
South and Central America (EI),,2017,22.654978
South and Central America (EI),,2018,23.256672
South and Central America (EI),,2019,22.936314
South and Central America (EI),,2020,24.481977
South and Central America (EI),,2021,21.741089
South and Central America (EI),,2022,23.025167
South and Central America (EI),,2023,22.423796
Spain,ESP,1969,18.46006
Spain,ESP,1970,15.530946
Spain,ESP,1971,16.159304
Spain,ESP,1972,16.65942
Spain,ESP,1973,12.403915
Spain,ESP,1974,12.600133
Spain,ESP,1975,10.460218
Spain,ESP,1976,7.8615813
Spain,ESP,1977,14.355668
Spain,ESP,1978,14.521417
Spain,ESP,1979,15.541789
Spain,ESP,1980,9.850895
Spain,ESP,1981,7.2557592
Spain,ESP,1982,8.711176
Spain,ESP,1983,8.740984
Spain,ESP,1984,10.014993
Spain,ESP,1985,10.031123
