DATAFLOW,LAST UPDATE,freq,product,currency,unit,indic_en,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Liechtenstein,2015,0.1426,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Liechtenstein,2016,0.1255,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Liechtenstein,2017,0.1156,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Liechtenstein,2018,0.0739,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Liechtenstein,2019,0.0824,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Liechtenstein,2020,0.0880,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Liechtenstein,2021,0.0863,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Liechtenstein,2022,0.1260,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Liechtenstein,2023,0.3102,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Liechtenstein,2024,0.1889,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Lithuania,2013,0.0956,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Lithuania,2014,0.0958,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Lithuania,2015,0.0818,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Lithuania,2016,0.0777,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Lithuania,2017,0.0696,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Lithuania,2018,0.0701,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Lithuania,2019,0.0833,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Lithuania,2020,0.0871,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Lithuania,2021,0.0932,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Lithuania,2022,0.1758,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Lithuania,2023,0.1741,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Lithuania,2024,0.1684,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Luxembourg,2013,0.094,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Luxembourg,2014,0.0949,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Luxembourg,2015,0.0842,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Luxembourg,2016,0.0784,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Luxembourg,2017,0.0696,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Luxembourg,2018,0.0746,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Luxembourg,2019,0.0816,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Luxembourg,2020,0.0824,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Luxembourg,2021,0.0836,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Luxembourg,2022,0.1230,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Luxembourg,2023,0.2477,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Luxembourg,2024,0.2041,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Latvia,2013,0.095,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Latvia,2014,0.0903,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Latvia,2015,0.091,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Latvia,2016,0.0897,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Latvia,2017,0.0911,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Latvia,2018,0.0811,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Latvia,2019,0.0837,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Latvia,2020,0.0813,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Latvia,2021,0.0849,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Latvia,2022,0.1467,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Latvia,2023,0.1685,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Latvia,2024,0.1451,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Moldova,2015,0.0707,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Moldova,2016,0.0827,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Moldova,2017,0.0828,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Moldova,2018,0.0880,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Moldova,2019,0.0771,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Moldova,2020,0.0795,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Moldova,2021,0.0633,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Moldova,2022,0.0761,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Moldova,2023,0.1465,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Moldova,2024,0.0989,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Montenegro,2013,0.0747,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Montenegro,2014,0.0761,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Montenegro,2015,0.0766,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Montenegro,2016,0.0794,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Montenegro,2017,0.0724,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Montenegro,2018,0.0765,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Montenegro,2019,0.0776,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Montenegro,2020,0.0766,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Montenegro,2021,0.0773,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Montenegro,2022,0.0762,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Montenegro,2023,0.0768,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Montenegro,2024,0.0800,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",North Macedonia,2013,0.0391,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",North Macedonia,2014,0.0419,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",North Macedonia,2015,0.0836,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",North Macedonia,2016,0.0819,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",North Macedonia,2017,0.0524,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",North Macedonia,2018,0.0624,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",North Macedonia,2019,0.0687,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",North Macedonia,2020,0.0778,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",North Macedonia,2021,0.0752,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",North Macedonia,2022,0.1685,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",North Macedonia,2023,0.1690,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",North Macedonia,2024,0.1006,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Malta,2013,0.179,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Malta,2014,0.177,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Malta,2015,0.1599,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Malta,2016,0.1422,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Malta,2017,0.1336,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Malta,2018,0.1331,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Malta,2019,0.1330,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Malta,2020,0.1328,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Malta,2021,0.1330,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Malta,2022,0.1332,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Malta,2023,0.1396,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Malta,2024,0.1393,p,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Netherlands,2013,0.0795,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Netherlands,2014,0.0769,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Netherlands,2015,0.0722,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Netherlands,2016,0.0652,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Netherlands,2017,0.0607,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Netherlands,2018,0.0611,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Netherlands,2019,0.0679,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Netherlands,2020,0.0680,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Netherlands,2021,0.0721,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Netherlands,2022,0.1339,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Netherlands,2023,0.1925,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Netherlands,2024,0.1545,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Norway,2013,0.0812,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Norway,2014,0.0649,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Norway,2015,0.0612,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Norway,2016,0.0574,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Norway,2017,0.0605,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Norway,2018,0.0677,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Norway,2019,0.0729,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Norway,2020,0.0417,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Norway,2021,0.0715,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Norway,2022,0.1369,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Norway,2023,0.1055,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Norway,2024,0.0791,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Poland,2013,0.0883,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Poland,2014,0.0777,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Poland,2015,0.0833,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Poland,2016,0.0762,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Poland,2017,0.0673,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Poland,2018,0.0648,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Poland,2019,0.0795,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Poland,2020,0.0800,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Poland,2021,0.0731,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Poland,2022,0.0988,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Poland,2023,0.1404,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Poland,2024,0.1275,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Portugal,2013,0.1015,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Portugal,2014,0.1029,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Portugal,2015,0.0989,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Portugal,2016,0.0943,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Portugal,2017,0.0835,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Portugal,2018,0.0781,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Portugal,2019,0.0869,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Portugal,2020,0.0794,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Portugal,2021,0.0755,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Portugal,2022,0.1351,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Portugal,2023,0.1505,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Portugal,2024,0.1068,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Romania,2013,0.0904,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Romania,2014,0.0753,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Romania,2015,0.0707,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Romania,2016,0.0635,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Romania,2017,0.0642,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Romania,2018,0.0710,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Romania,2019,0.0821,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Romania,2020,0.0890,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Romania,2021,0.0824,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Romania,2022,0.2149,d,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Romania,2023,0.1632,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Romania,2024,0.1415,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Serbia,2013,0.0568,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Serbia,2014,0.0507,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Serbia,2015,0.0591,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Serbia,2016,0.0616,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Serbia,2017,0.0587,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Serbia,2018,0.0647,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Serbia,2019,0.0767,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Serbia,2020,0.0748,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Serbia,2021,0.0702,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Serbia,2022,0.0893,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Serbia,2023,0.1218,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Serbia,2024,0.1356,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Sweden,2013,0.0799,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Sweden,2014,0.0702,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Sweden,2015,0.0617,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Sweden,2016,0.0611,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Sweden,2017,0.0643,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Sweden,2018,0.0643,,
ESTAT:TEN00117(1.0),20/01/25 23:00:00,Annual,Electrical energy,Euro,Kilowatt-hour,"Non-household, medium size consumers",Sweden,2019,0.0733,,
