Entity,Code,Year,"Energy imports, net (% of energy use)"
Netherlands,NLD,2012,16.852488
Netherlands,NLD,2013,10.384686
Netherlands,NLD,2014,19.769289
Netherlands,NLD,2015,35.021008
New Zealand,NZL,1960,40.522186
New Zealand,NZL,1961,42.08292
New Zealand,NZL,1962,40.953224
New Zealand,NZL,1963,40.048172
New Zealand,NZL,1964,42.275635
New Zealand,NZL,1965,44.18342
New Zealand,NZL,1966,45.657784
New Zealand,NZL,1967,48.040142
New Zealand,NZL,1968,49.928493
New Zealand,NZL,1969,51.018456
New Zealand,NZL,1970,52.224483
New Zealand,NZL,1971,51.189983
New Zealand,NZL,1972,50.749123
New Zealand,NZL,1973,50.37619
New Zealand,NZL,1974,50.107677
New Zealand,NZL,1975,46.286133
New Zealand,NZL,1976,42.617046
New Zealand,NZL,1977,38.2593
New Zealand,NZL,1978,36.979244
New Zealand,NZL,1979,40.096684
New Zealand,NZL,1980,39.10648
New Zealand,NZL,1981,35.202427
New Zealand,NZL,1982,29.719687
New Zealand,NZL,1983,27.42164
New Zealand,NZL,1984,23.88772
New Zealand,NZL,1985,20.066862
New Zealand,NZL,1986,12.159465
New Zealand,NZL,1987,14.408997
New Zealand,NZL,1988,12.114386
New Zealand,NZL,1989,9.673489
New Zealand,NZL,1990,10.183479
New Zealand,NZL,1991,7.9041753
New Zealand,NZL,1992,8.434479
New Zealand,NZL,1993,9.163308
New Zealand,NZL,1994,14.042114
New Zealand,NZL,1995,15.026056
New Zealand,NZL,1996,11.162091
New Zealand,NZL,1997,10.170491
New Zealand,NZL,1998,15.823023
New Zealand,NZL,1999,16.153759
New Zealand,NZL,2000,16.3786
New Zealand,NZL,2001,16.129105
New Zealand,NZL,2002,14.554769
New Zealand,NZL,2003,21.201506
New Zealand,NZL,2004,23.580332
New Zealand,NZL,2005,24.02625
New Zealand,NZL,2006,21.721674
New Zealand,NZL,2007,17.584642
New Zealand,NZL,2008,13.9134245
New Zealand,NZL,2009,12.67197
New Zealand,NZL,2010,8.144425
New Zealand,NZL,2011,11.981943
New Zealand,NZL,2012,16.459
New Zealand,NZL,2013,16.414095
New Zealand,NZL,2014,17.084553
New Zealand,NZL,2015,19.478153
Nicaragua,NIC,1971,41.384792
Nicaragua,NIC,1972,41.0575
Nicaragua,NIC,1973,43.476692
Nicaragua,NIC,1974,44.06161
Nicaragua,NIC,1975,43.400215
Nicaragua,NIC,1976,44.5857
Nicaragua,NIC,1977,49.68511
Nicaragua,NIC,1978,47.048447
Nicaragua,NIC,1979,37.35799
Nicaragua,NIC,1980,40.83664
Nicaragua,NIC,1981,41.196625
Nicaragua,NIC,1982,40.00974
Nicaragua,NIC,1983,40.661884
Nicaragua,NIC,1984,34.35811
Nicaragua,NIC,1985,33.14614
Nicaragua,NIC,1986,37.942078
Nicaragua,NIC,1987,37.844307
Nicaragua,NIC,1988,36.37734
Nicaragua,NIC,1989,30.663195
Nicaragua,NIC,1990,29.622683
Nicaragua,NIC,1991,28.91889
Nicaragua,NIC,1992,32.49759
Nicaragua,NIC,1993,32.688084
Nicaragua,NIC,1994,35.1618
Nicaragua,NIC,1995,37.33433
Nicaragua,NIC,1996,37.78773
Nicaragua,NIC,1997,39.485374
Nicaragua,NIC,1998,43.882954
Nicaragua,NIC,1999,47.03646
Nicaragua,NIC,2000,46.40758
Nicaragua,NIC,2001,48.366634
Nicaragua,NIC,2002,46.71917
Nicaragua,NIC,2003,48.08149
Nicaragua,NIC,2004,47.541653
Nicaragua,NIC,2005,47.936634
Nicaragua,NIC,2006,48.21782
Nicaragua,NIC,2007,49.36353
Nicaragua,NIC,2008,46.60206
Nicaragua,NIC,2009,47.332138
Nicaragua,NIC,2010,46.806606
Nicaragua,NIC,2011,48.511425
Nicaragua,NIC,2012,43.32966
Nicaragua,NIC,2013,39.748993
Nicaragua,NIC,2014,40.859375
Niger,NER,2000,12.5060835
Niger,NER,2001,11.992236
Niger,NER,2002,12.128594
Niger,NER,2003,13.039465
Niger,NER,2004,13.662915
Niger,NER,2005,12.718452
Niger,NER,2006,12.621611
Niger,NER,2007,13.725774
Niger,NER,2008,14.663147
Niger,NER,2009,16.914412
Niger,NER,2010,19.717192
Niger,NER,2011,18.174627
Niger,NER,2012,0.82274824
Niger,NER,2013,-4.6321354
Niger,NER,2014,-5.809742
Nigeria,NGA,1971,-227.32195
Nigeria,NGA,1972,-261.62518
Nigeria,NGA,1973,-281.42633
Nigeria,NGA,1974,-299.1768
Nigeria,NGA,1975,-224.281
Nigeria,NGA,1976,-246.85023
Nigeria,NGA,1977,-234.37077
Nigeria,NGA,1978,-199.01784
Nigeria,NGA,1979,-233.89755
Nigeria,NGA,1980,-196.52344
Nigeria,NGA,1981,-125.50375
Nigeria,NGA,1982,-103.3028
Nigeria,NGA,1983,-95.67179
Nigeria,NGA,1984,-111.660835
Nigeria,NGA,1985,-117.38582
Nigeria,NGA,1986,-114.16805
Nigeria,NGA,1987,-98.94224
Nigeria,NGA,1988,-106.86697
Nigeria,NGA,1989,-123.823235
Nigeria,NGA,1990,-120.24735
Nigeria,NGA,1991,-119.05671
Nigeria,NGA,1992,-117.89298
Nigeria,NGA,1993,-118.239204
Nigeria,NGA,1994,-125.43435
Nigeria,NGA,1995,-123.37146
Nigeria,NGA,1996,-130.55147
Nigeria,NGA,1997,-137.6665
Nigeria,NGA,1998,-130.86551
Nigeria,NGA,1999,-121.05659
Nigeria,NGA,2000,-130.05006
Nigeria,NGA,2001,-130.01611
Nigeria,NGA,2002,-106.17722
Nigeria,NGA,2003,-118.858826
Nigeria,NGA,2004,-126.55167
Nigeria,NGA,2005,-121.798805
Nigeria,NGA,2006,-119.66055
Nigeria,NGA,2007,-114.752495
Nigeria,NGA,2008,-104.99188
Nigeria,NGA,2009,-102.34625
Nigeria,NGA,2010,-111.901344
Nigeria,NGA,2011,-104.388664
Nigeria,NGA,2012,-99.142365
Nigeria,NGA,2013,-90.578354
Nigeria,NGA,2014,-93.02722
North America (WB),,1960,6.708588
North America (WB),,1961,6.486088
North America (WB),,1962,6.160893
North America (WB),,1963,6.616458
North America (WB),,1964,6.7645082
North America (WB),,1965,7.550379
North America (WB),,1966,7.2507257
North America (WB),,1967,4.5626926
North America (WB),,1968,5.6606855
North America (WB),,1969,7.2566786
North America (WB),,1970,5.5947084
North America (WB),,1971,7.8994155
North America (WB),,1972,9.777975
North America (WB),,1973,12.429739
North America (WB),,1974,12.566708
North America (WB),,1975,12.3275795
North America (WB),,1976,17.382935
North America (WB),,1977,18.295767
North America (WB),,1978,19.516191
North America (WB),,1979,15.900205
North America (WB),,1980,11.829419
North America (WB),,1981,9.9983015
North America (WB),,1982,6.9782853
North America (WB),,1983,10.053744
North America (WB),,1984,6.5311985
North America (WB),,1985,7.9525423
North America (WB),,1986,8.642082
North America (WB),,1987,10.05316
North America (WB),,1988,11.227912
North America (WB),,1989,12.666293
North America (WB),,1990,9.283327
North America (WB),,1991,9.873504
North America (WB),,1992,11.02051
North America (WB),,1993,13.96284
North America (WB),,1994,12.02842
North America (WB),,1995,12.602773
North America (WB),,1996,13.297733
North America (WB),,1997,14.015158
North America (WB),,1998,14.045212
North America (WB),,1999,17.11602
North America (WB),,2000,19.185825
North America (WB),,2001,16.646908
North America (WB),,2002,18.530487
North America (WB),,2003,19.910122
North America (WB),,2004,20.635414
North America (WB),,2005,21.417778
North America (WB),,2006,19.415731
North America (WB),,2007,20.102127
North America (WB),,2008,17.175213
North America (WB),,2009,14.311467
North America (WB),,2010,14.351093
North America (WB),,2011,10.663498
North America (WB),,2012,7.411837
North America (WB),,2013,5.2663975
North America (WB),,2014,0.5646972
North America (WB),,2015,-1.5525628
North Korea,PRK,1971,6.4107
North Korea,PRK,1972,7.4769278
North Korea,PRK,1973,7.4768434
North Korea,PRK,1974,8.372085
North Korea,PRK,1975,8.085401
North Korea,PRK,1976,8.225681
North Korea,PRK,1977,7.7095833
North Korea,PRK,1978,9.822901
North Korea,PRK,1979,10.484318
North Korea,PRK,1980,10.387084
North Korea,PRK,1981,9.791147
North Korea,PRK,1982,9.316113
North Korea,PRK,1983,12.021797
North Korea,PRK,1984,11.864184
North Korea,PRK,1985,11.637139
North Korea,PRK,1986,10.93183
North Korea,PRK,1987,9.118999
North Korea,PRK,1988,11.926336
North Korea,PRK,1989,12.226633
North Korea,PRK,1990,12.967361
North Korea,PRK,1991,11.417098
North Korea,PRK,1992,11.757522
North Korea,PRK,1993,11.726409
North Korea,PRK,1994,8.705651
North Korea,PRK,1995,8.913872
North Korea,PRK,1996,7.54039
North Korea,PRK,1997,5.620248
North Korea,PRK,1998,7.806364
North Korea,PRK,1999,4.045824
North Korea,PRK,2000,4.705391
North Korea,PRK,2001,5.3516417
North Korea,PRK,2002,4.6895695
North Korea,PRK,2003,3.8006158
North Korea,PRK,2004,1.2284472
North Korea,PRK,2005,-3.3039691
North Korea,PRK,2006,-3.3105733
North Korea,PRK,2007,-7.631586
North Korea,PRK,2008,-3.284915
North Korea,PRK,2009,-4.635886
North Korea,PRK,2010,-10.21803
North Korea,PRK,2011,-43.84494
North Korea,PRK,2012,-42.203114
North Korea,PRK,2013,-88.424736
North Korea,PRK,2014,-74.752396
North Macedonia,MKD,1990,49.26374
North Macedonia,MKD,1991,44.452053
North Macedonia,MKD,1992,43.13456
North Macedonia,MKD,1993,45.418144
North Macedonia,MKD,1994,38.828773
North Macedonia,MKD,1995,36.179317
North Macedonia,MKD,1996,43.262566
North Macedonia,MKD,1997,40.69144
North Macedonia,MKD,1998,39.499844
North Macedonia,MKD,1999,39.757565
North Macedonia,MKD,2000,42.471436
North Macedonia,MKD,2001,38.870525
North Macedonia,MKD,2002,40.1318
North Macedonia,MKD,2003,40.26327
North Macedonia,MKD,2004,41.821934
North Macedonia,MKD,2005,45.7993
North Macedonia,MKD,2006,44.842693
North Macedonia,MKD,2007,50.299595
North Macedonia,MKD,2008,46.23486
North Macedonia,MKD,2009,42.902092
North Macedonia,MKD,2010,43.880306
North Macedonia,MKD,2011,44.367386
North Macedonia,MKD,2012,48.50089
North Macedonia,MKD,2013,49.6488
North Macedonia,MKD,2014,51.771
Norway,NOR,1960,56.541683
Norway,NOR,1961,54.91717
Norway,NOR,1962,51.800365
Norway,NOR,1963,53.939697
Norway,NOR,1964,51.93673
Norway,NOR,1965,51.86771
Norway,NOR,1966,55.96296
Norway,NOR,1967,54.17837
Norway,NOR,1968,53.579292
Norway,NOR,1969,57.6554
Norway,NOR,1970,60.032063
Norway,NOR,1971,54.744923
Norway,NOR,1972,44.393703
Norway,NOR,1973,43.570686
Norway,NOR,1974,39.88919
Norway,NOR,1975,-10.484693
Norway,NOR,1976,-36.741737
Norway,NOR,1977,-42.097553
Norway,NOR,1978,-109.06583
Norway,NOR,1979,-152.88254
Norway,NOR,1980,-200.15216
Norway,NOR,1981,-206.63977
Norway,NOR,1982,-216.65105
Norway,NOR,1983,-248.25061
Norway,NOR,1984,-260.8512
Norway,NOR,1985,-263.91895
Norway,NOR,1986,-258.45627
Norway,NOR,1987,-310.27594
Norway,NOR,1988,-369.27097
Norway,NOR,1989,-437.0215
Norway,NOR,1990,-467.1068
Norway,NOR,1991,-504.26276
Norway,NOR,1992,-565.312
Norway,NOR,1993,-559.8465
Norway,NOR,1994,-639.8124
Norway,NOR,1995,-687.1718
Norway,NOR,1996,-812.01697
Norway,NOR,1997,-784.42267
Norway,NOR,1998,-719.75543
Norway,NOR,1999,-696.52985
Norway,NOR,2000,-771.48364
Norway,NOR,2001,-744.0369
Norway,NOR,2002,-843.4819
Norway,NOR,2003,-768.2077
Norway,NOR,2004,-764.5182
Norway,NOR,2005,-736.3718
Norway,NOR,2006,-693.01556
Norway,NOR,2007,-680.4843
Norway,NOR,2008,-588.73627
Norway,NOR,2009,-594.18677
Norway,NOR,2010,-512.2315
Norway,NOR,2011,-611.5013
Norway,NOR,2012,-584.3629
Norway,NOR,2013,-494.81573
Norway,NOR,2014,-582.89935
Norway,NOR,2015,-581.34656
Oman,OMN,1971,-17632.766
Oman,OMN,1972,-16718.715
Oman,OMN,1973,-15639.376
Oman,OMN,1974,-10003.214
Oman,OMN,1975,-7333.483
Oman,OMN,1976,-4940.459
Oman,OMN,1977,-2265.2317
Oman,OMN,1978,-2863.9248
Oman,OMN,1979,-1749.3596
Oman,OMN,1980,-1210.905
Oman,OMN,1981,-1678.8452
Oman,OMN,1982,-1106.1206
Oman,OMN,1983,-1416.5723
Oman,OMN,1984,-896.0285
Oman,OMN,1985,-1167.1759
Oman,OMN,1986,-1422.7794
Oman,OMN,1987,-1278.5558
Oman,OMN,1988,-1422.4768
Oman,OMN,1989,-1252.3685
Oman,OMN,1990,-807.85675
Oman,OMN,1991,-576.3311
Oman,OMN,1992,-664.6953
Oman,OMN,1993,-647.0564
Oman,OMN,1994,-665.6084
Oman,OMN,1995,-697.3668
Oman,OMN,1996,-699.60956
Oman,OMN,1997,-663.7945
Oman,OMN,1998,-661.8806
Oman,OMN,1999,-666.7997
Oman,OMN,2000,-697.0313
Oman,OMN,2001,-740.75165
Oman,OMN,2002,-674.15643
Oman,OMN,2003,-595.1635
Oman,OMN,2004,-559.3847
Oman,OMN,2005,-501.52744
Oman,OMN,2006,-292.77203
Oman,OMN,2007,-235.68526
Oman,OMN,2008,-277.981
Oman,OMN,2009,-295.95978
Oman,OMN,2010,-258.43695
Oman,OMN,2011,-215.757
Oman,OMN,2012,-205.86981
Oman,OMN,2013,-209.61606
Oman,OMN,2014,-206.19472
Pakistan,PAK,1971,15.744548
Pakistan,PAK,1972,15.260159
Pakistan,PAK,1973,15.140069
Pakistan,PAK,1974,15.78766
Pakistan,PAK,1975,16.062462
Pakistan,PAK,1976,15.707438
Pakistan,PAK,1977,14.999547
Pakistan,PAK,1978,15.17033
Pakistan,PAK,1979,16.253899
Pakistan,PAK,1980,15.498148
Pakistan,PAK,1981,16.834412
Pakistan,PAK,1982,17.852318
Pakistan,PAK,1983,18.949991
Pakistan,PAK,1984,20.290216
Pakistan,PAK,1985,19.411083
Pakistan,PAK,1986,18.296904
Pakistan,PAK,1987,18.304523
Pakistan,PAK,1988,19.212997
Pakistan,PAK,1989,19.30328
Pakistan,PAK,1990,20.33151
Pakistan,PAK,1991,17.772686
Pakistan,PAK,1992,19.492266
Pakistan,PAK,1993,20.872995
Pakistan,PAK,1994,22.898464
Pakistan,PAK,1995,23.335281
Pakistan,PAK,1996,25.490667
Pakistan,PAK,1997,27.023285
Pakistan,PAK,1998,26.678715
Pakistan,PAK,1999,27.696749
Pakistan,PAK,2000,26.806583
Pakistan,PAK,2001,24.914686
Pakistan,PAK,2002,24.228321
Pakistan,PAK,2003,20.074558
Pakistan,PAK,2004,20.781303
Pakistan,PAK,2005,20.285172
Pakistan,PAK,2006,22.98747
Pakistan,PAK,2007,24.20401
Pakistan,PAK,2008,24.099556
Pakistan,PAK,2009,23.355858
Pakistan,PAK,2010,23.560467
Pakistan,PAK,2011,23.116467
Pakistan,PAK,2012,22.811167
Pakistan,PAK,2013,23.438585
Pakistan,PAK,2014,24.123169
Panama,PAN,1971,79.327896
Panama,PAN,1972,81.81143
Panama,PAN,1973,83.17107
Panama,PAN,1974,81.68666
Panama,PAN,1975,77.53102
Panama,PAN,1976,75.82849
Panama,PAN,1977,73.281975
Panama,PAN,1978,69.94891
Panama,PAN,1979,71.227516
Panama,PAN,1980,62.665947
Panama,PAN,1981,62.30835
Panama,PAN,1982,65.6059
Panama,PAN,1983,69.40847
Panama,PAN,1984,63.23557
Panama,PAN,1985,61.275158
Panama,PAN,1986,61.828373
Panama,PAN,1987,64.60967
Panama,PAN,1988,61.34542
Panama,PAN,1989,58.788483
Panama,PAN,1990,58.931717
Panama,PAN,1991,62.71489
Panama,PAN,1992,66.152885
Panama,PAN,1993,64.548935
Panama,PAN,1994,66.92601
Panama,PAN,1995,69.742256
Panama,PAN,1996,67.14394
Panama,PAN,1997,68.268616
Panama,PAN,1998,75.004486
Panama,PAN,1999,71.2061
Panama,PAN,2000,70.59347
Panama,PAN,2001,75.216286
Panama,PAN,2002,70.45121
Panama,PAN,2003,72.31419
Panama,PAN,2004,69.433
Panama,PAN,2005,73.5119
Panama,PAN,2006,74.40291
Panama,PAN,2007,75.555626
Panama,PAN,2008,70.92459
Panama,PAN,2009,75.01478
Panama,PAN,2010,81.42718
Panama,PAN,2011,82.776115
Panama,PAN,2012,80.46925
Panama,PAN,2013,79.911415
Panama,PAN,2014,80.90455
Paraguay,PRY,1971,14.612365
Paraguay,PRY,1972,15.466373
Paraguay,PRY,1973,16.217644
Paraguay,PRY,1974,13.751156
Paraguay,PRY,1975,15.222633
Paraguay,PRY,1976,16.209814
Paraguay,PRY,1977,22.19772
Paraguay,PRY,1978,25.534822
Paraguay,PRY,1979,23.946997
Paraguay,PRY,1980,22.992682
Paraguay,PRY,1981,21.952919
Paraguay,PRY,1982,22.224667
Paraguay,PRY,1983,20.016298
Paraguay,PRY,1984,21.497654
Paraguay,PRY,1985,10.941526
Paraguay,PRY,1986,-16.952879
Paraguay,PRY,1987,-33.635323
Paraguay,PRY,1988,-32.11967
Paraguay,PRY,1989,-36.14518
Paraguay,PRY,1990,-48.984783
Paraguay,PRY,1991,-53.711456
Paraguay,PRY,1992,-43.082592
Paraguay,PRY,1993,-46.978233
Paraguay,PRY,1994,-50.093426
Paraguay,PRY,1995,-53.50018
Paraguay,PRY,1996,-59.043232
Paraguay,PRY,1997,-60.51165
Paraguay,PRY,1998,-59.225197
Paraguay,PRY,1999,-63.858776
Paraguay,PRY,2000,-77.553505
Paraguay,PRY,2001,-57.08349
Paraguay,PRY,2002,-61.942844
Paraguay,PRY,2003,-67.005745
Paraguay,PRY,2004,-65.564575
Paraguay,PRY,2005,-66.2301
Paraguay,PRY,2006,-70.83477
Paraguay,PRY,2007,-68.86399
Paraguay,PRY,2008,-66.46354
Paraguay,PRY,2009,-59.23691
Paraguay,PRY,2010,-48.0948
Paraguay,PRY,2011,-50.85842
Paraguay,PRY,2012,-50.745792
Paraguay,PRY,2013,-50.809063
Paraguay,PRY,2014,-36.939564
Peru,PER,1971,19.433031
Peru,PER,1972,17.597788
Peru,PER,1973,17.226332
Peru,PER,1974,17.546207
Peru,PER,1975,22.267185
Peru,PER,1976,20.517252
Peru,PER,1977,15.288836
Peru,PER,1978,-16.20853
Peru,PER,1979,-34.663906
Peru,PER,1980,-28.536047
Peru,PER,1981,-28.61225
Peru,PER,1982,-29.609407
Peru,PER,1983,-28.089972
Peru,PER,1984,-34.599247
Peru,PER,1985,-38.586754
Peru,PER,1986,-29.337273
Peru,PER,1987,-16.621916
Peru,PER,1988,-6.2356586
Peru,PER,1989,-7.4071565
Peru,PER,1990,-8.854999
Peru,PER,1991,-2.9374542
Peru,PER,1992,-3.3420315
Peru,PER,1993,-1.5722153
Peru,PER,1994,1.5829442
Peru,PER,1995,8.665524
Peru,PER,1996,11.865159
Peru,PER,1997,10.916224
Peru,PER,1998,14.938435
Peru,PER,1999,22.269878
Peru,PER,2000,23.408712
Peru,PER,2001,20.191086
Peru,PER,2002,21.753025
Peru,PER,2003,18.318354
Peru,PER,2004,25.379457
Peru,PER,2005,20.010212
Peru,PER,2006,12.070384
Peru,PER,2007,12.971326
Peru,PER,2008,15.935571
Peru,PER,2009,4.2431784
Peru,PER,2010,-3.737478
Peru,PER,2011,-23.024166
Peru,PER,2012,-14.186413
Peru,PER,2013,-18.918737
Peru,PER,2014,-14.899589
Philippines,PHL,1971,51.133507
Philippines,PHL,1972,50.29873
Philippines,PHL,1973,53.190777
Philippines,PHL,1974,51.670135
Philippines,PHL,1975,53.07035
Philippines,PHL,1976,53.63064
Philippines,PHL,1977,54.50345
Philippines,PHL,1978,53.725735
Philippines,PHL,1979,47.699577
Philippines,PHL,1980,45.687485
Philippines,PHL,1981,42.917595
Philippines,PHL,1982,39.29155
Philippines,PHL,1983,39.061367
Philippines,PHL,1984,29.437029
Philippines,PHL,1985,30.87879
Philippines,PHL,1986,31.025352
Philippines,PHL,1987,35.876247
Philippines,PHL,1988,37.2275
Philippines,PHL,1989,38.669994
Philippines,PHL,1990,40.002563
Philippines,PHL,1991,41.336052
Philippines,PHL,1992,43.827858
Philippines,PHL,1993,45.10955
Philippines,PHL,1994,48.666992
Philippines,PHL,1995,52.94752
Philippines,PHL,1996,54.500755
Philippines,PHL,1997,56.043526
Philippines,PHL,1998,54.177612
Philippines,PHL,1999,51.72134
Philippines,PHL,2000,51.116447
Philippines,PHL,2001,52.02945
Philippines,PHL,2002,48.20669
Philippines,PHL,2003,47.086914
Philippines,PHL,2004,46.162086
Philippines,PHL,2005,44.931435
Philippines,PHL,2006,44.53712
Philippines,PHL,2007,42.713276
Philippines,PHL,2008,42.71938
Philippines,PHL,2009,38.541607
Philippines,PHL,2010,41.70865
Philippines,PHL,2011,40.923275
Philippines,PHL,2012,41.801914
Philippines,PHL,2013,45.324886
Philippines,PHL,2014,45.768
Poland,POL,1960,-19.62735
Poland,POL,1961,-17.699936
Poland,POL,1962,-14.71229
Poland,POL,1963,-17.080467
Poland,POL,1964,-19.719408
Poland,POL,1965,-17.715075
Poland,POL,1966,-17.760416
Poland,POL,1967,-15.863751
Poland,POL,1968,-16.072351
Poland,POL,1969,-15.405856
Poland,POL,1970,-14.970166
Poland,POL,1971,-15.241312
Poland,POL,1972,-16.440086
Poland,POL,1973,-15.642293
Poland,POL,1974,-14.156035
Poland,POL,1975,-12.2829
Poland,POL,1976,-10.2292795
Poland,POL,1977,-8.855323
Poland,POL,1978,-8.031963
Poland,POL,1979,-7.648112
Poland,POL,1980,-0.016793553
Poland,POL,1981,7.1394706
Poland,POL,1982,-0.7095463
Poland,POL,1983,-3.4533384
Poland,POL,1984,-7.7969503
Poland,POL,1985,-3.3191657
Poland,POL,1986,-1.1086284
Poland,POL,1987,0.64131325
Poland,POL,1988,0.00801381
Poland,POL,1989,1.2824455
Poland,POL,1990,-0.73686635
Poland,POL,1991,1.1608473
Poland,POL,1992,0.90924495
Poland,POL,1993,3.5647066
Poland,POL,1994,-1.2677708
Poland,POL,1995,0.11905639
Poland,POL,1996,4.399485
Poland,POL,1997,2.0958874
Poland,POL,1998,8.272009
Poland,POL,1999,9.790799
Poland,POL,2000,10.740569
Poland,POL,2001,10.575707
Poland,POL,2002,9.791243
Poland,POL,2003,12.399135
Poland,POL,2004,13.747147
Poland,POL,2005,14.965637
Poland,POL,2006,20.103052
Poland,POL,2007,25.044146
Poland,POL,2008,27.34505
Poland,POL,2009,28.601923
Poland,POL,2010,33.210915
Poland,POL,2011,32.518227
Poland,POL,2012,26.97655
Poland,POL,2013,27.332094
Poland,POL,2014,28.39101
Poland,POL,2015,28.546362
Portugal,PRT,1960,57.57389
Portugal,PRT,1961,59.742733
Portugal,PRT,1962,60.853745
Portugal,PRT,1963,62.91295
Portugal,PRT,1964,63.651558
Portugal,PRT,1965,65.538185
Portugal,PRT,1966,63.971706
Portugal,PRT,1967,66.02254
Portugal,PRT,1968,67.73404
Portugal,PRT,1969,69.7846
Portugal,PRT,1970,75.57167
Portugal,PRT,1971,77.939186
Portugal,PRT,1972,78.122734
Portugal,PRT,1973,79.68053
Portugal,PRT,1974,80.04389
Portugal,PRT,1975,82.73709
Portugal,PRT,1976,85.772736
Portugal,PRT,1977,79.49663
Portugal,PRT,1978,80.20248
Portugal,PRT,1979,81.23842
Portugal,PRT,1980,85.16967
Portugal,PRT,1981,87.42307
Portugal,PRT,1982,86.928665
Portugal,PRT,1983,85.6691
Portugal,PRT,1984,84.38527
Portugal,PRT,1985,82.27966
Portugal,PRT,1986,84.75752
Portugal,PRT,1987,84.340996
Portugal,PRT,1988,82.98731
Portugal,PRT,1989,84.19115
Portugal,PRT,1990,79.77921
Portugal,PRT,1991,79.99074
Portugal,PRT,1992,83.70045
Portugal,PRT,1993,81.59251
Portugal,PRT,1994,80.91032
Portugal,PRT,1995,83.56738
Portugal,PRT,1996,81.02962
Portugal,PRT,1997,82.20593
Portugal,PRT,1998,83.6009
Portugal,PRT,1999,86.204445
Portugal,PRT,2000,84.36173
Portugal,PRT,2001,83.46832
Portugal,PRT,2002,85.88937
Portugal,PRT,2003,82.73042
Portugal,PRT,2004,84.91462
Portugal,PRT,2005,86.34023
Portugal,PRT,2006,82.638214
Portugal,PRT,2007,81.68178
Portugal,PRT,2008,81.876724
Portugal,PRT,2009,79.77449
Portugal,PRT,2010,75.31334
Portugal,PRT,2011,75.78984
Portugal,PRT,2012,78.04272
Portugal,PRT,2013,73.17308
Portugal,PRT,2014,71.66829
Portugal,PRT,2015,76.860565
Qatar,QAT,1971,-2278.8962
Qatar,QAT,1972,-2357.5735
Qatar,QAT,1973,-1961.6436
Qatar,QAT,1974,-2046.7433
Qatar,QAT,1975,-1058.8964
Qatar,QAT,1976,-1614.4609
Qatar,QAT,1977,-1245.5247
Qatar,QAT,1978,-1455.2515
Qatar,QAT,1979,-877.0207
Qatar,QAT,1980,-699.48364
Qatar,QAT,1981,-488.37106
Qatar,QAT,1982,-340.47418
Qatar,QAT,1983,-299.96884
Qatar,QAT,1984,-364.6981
Qatar,QAT,1985,-275.32187
Qatar,QAT,1986,-274.87347
Qatar,QAT,1987,-241.0563
Qatar,QAT,1988,-252.87402
Qatar,QAT,1989,-295.833
Qatar,QAT,1990,-324.32626
Qatar,QAT,1991,-287.5468
Qatar,QAT,1992,-288.1115
Qatar,QAT,1993,-267.37302
Qatar,QAT,1994,-261.22473
Qatar,QAT,1995,-253.7769
Qatar,QAT,1996,-242.40608
Qatar,QAT,1997,-295.76233
