Entity,Code,Year,Electricity from wind - TWh,Electricity from hydro - TWh,Electricity from solar - TWh,Other renewables including bioenergy - TWh
Asia Pacific (EI),,1993,0.31183666,440.30167,0.0431,23.106512
Asia Pacific (EI),,1994,0.58358806,443.17203,0.0534,26.589262
Asia Pacific (EI),,1995,1.1216013,483.29416,0.0706601,31.123774
Asia Pacific (EI),,1996,0.99120504,473.24393,0.09816061,31.663656
Asia Pacific (EI),,1997,1.21395,475.94223,0.14701545,35.291695
Asia Pacific (EI),,1998,1.4895501,506.51654,0.20291886,37.770878
Asia Pacific (EI),,1999,2.0532491,500.08252,0.2862666,41.467632
Asia Pacific (EI),,2000,2.563947,521.60126,0.42704943,44.996128
Asia Pacific (EI),,2001,3.5174093,570.3791,0.6066514,45.58612
Asia Pacific (EI),,2002,4.0670133,578.78424,0.8270064,47.286156
Asia Pacific (EI),,2003,5.3408756,594.22736,1.1142256,49.60266
Asia Pacific (EI),,2004,9.186693,699.0907,1.461392,53.419365
Asia Pacific (EI),,2005,12.019194,727.92053,1.8492225,60.644547
Asia Pacific (EI),,2006,18.569807,801.7032,2.2861698,64.97507
Asia Pacific (EI),,2007,24.603132,852.1108,2.7415109,71.81642
Asia Pacific (EI),,2008,36.07993,997.7059,3.3226142,79.814125
Asia Pacific (EI),,2009,54.84803,968.00934,4.380261,88.13984
Asia Pacific (EI),,2010,81.48429,1097.5852,6.738743,97.734215
Asia Pacific (EI),,2011,113.551254,1117.724,12.229103,104.826904
Asia Pacific (EI),,2012,147.72421,1261.9316,17.620451,114.2075
Asia Pacific (EI),,2013,188.47281,1369.9811,32.450897,126.29018
Asia Pacific (EI),,2014,214.27348,1523.4286,63.033257,144.45935
Asia Pacific (EI),,2015,243.00316,1565.7106,95.68875,166.99585
Asia Pacific (EI),,2016,311.2271,1628.3182,141.7048,167.81378
Asia Pacific (EI),,2017,387.54724,1671.8998,219.68683,189.90956
Asia Pacific (EI),,2018,463.01727,1725.7203,308.44467,227.19524
Asia Pacific (EI),,2019,512.3244,1790.9338,389.76877,254.0074
Asia Pacific (EI),,2020,574.9897,1865.656,468.00488,283.3288
Asia Pacific (EI),,2021,781.60834,1863.4478,583.2158,327.5385
Asia Pacific (EI),,2022,901.4005,1907.0685,734.5638,358.5386
Asia Pacific (EI),,2023,1045.1643,1788.2231,927.74695,380.60092
Australia,AUS,1990,0,14.7595,0,0.7595
Australia,AUS,1991,0,15.6535,0.00545,0.7195
Australia,AUS,1992,0,15.9415,0.0121,0.67
Australia,AUS,1993,0.002,16.387,0.0146,0.67
Australia,AUS,1994,0.0055,16.15,0.0174,0.6965
Australia,AUS,1995,0.007,15.631,0.02115,0.8255
Australia,AUS,1996,0.007,15.9685,0.0256,0.9465
Australia,AUS,1997,0.0075,15.9525,0.03065,0.997
Australia,AUS,1998,0.018,15.798,0.0356,1.081
Australia,AUS,1999,0.043,16.2815,0.0406,1.1335
Australia,AUS,2000,0.13,16.47,0.05,0.8895
Australia,AUS,2001,0.29,16.12,0.05,0.7975
Australia,AUS,2002,0.53,16.09,0.06,1.2668
Australia,AUS,2003,0.7,16.21,0.06,1.6918
Australia,AUS,2004,0.8,15.69,0.07,2.81525
Australia,AUS,2005,1.3,15.47,0.08,3.871
Australia,AUS,2006,2.16,14.95,0.1,3.9325
Australia,AUS,2007,2.85,13.05,0.11,4.275
Australia,AUS,2008,3.46,11.82,0.14,3.6961
Australia,AUS,2009,4.44,12.64,0.29,2.7868
Australia,AUS,2010,4.99,13.75,0.98,2.44155
Australia,AUS,2011,6.43,19.57,2.04,2.57395
Australia,AUS,2012,7.72,17.04,2.41,3.09785
Australia,AUS,2013,9.26,19.09,3.85,3.33165
Australia,AUS,2014,9.78,14.48,4.95,3.546362
Australia,AUS,2015,11.83,14.09,6.2,3.678062
Australia,AUS,2016,13.04,17.63,7.44,3.627513
Australia,AUS,2017,13.21,13.5,8.92,3.561684
Australia,AUS,2018,16.26,17.31,12.33,3.588149
Australia,AUS,2019,19.47,14.02,18.3,3.4677262
Australia,AUS,2020,22.61,14.42,23.84,3.4104242
Australia,AUS,2021,26.8,15.94,31.19,3.344045
Australia,AUS,2022,31.65,17.12,38.84,3.186586
Australia,AUS,2023,33.13,15.76,46.91,3.125683
Australia,AUS,1965,,7.689756,,0.296
Australia,AUS,1966,,7.3450427,,0.284
Australia,AUS,1967,,7.6057873,,0.29
Australia,AUS,1968,,7.9505005,,0.282
Australia,AUS,1969,,8.684121,,0.281
Australia,AUS,1970,,10.170687,,0.261
Australia,AUS,1971,,11.507442,,0.263
Australia,AUS,1972,,11.553314,,0.28
Australia,AUS,1973,,12.285839,,0.338
Australia,AUS,1974,,13.87392,,0.429
Australia,AUS,1975,,14.887801,,0.489
Australia,AUS,1976,,14.153859,,0.484
Australia,AUS,1977,,13.54395,,0.429
Australia,AUS,1978,,14.675349,,0.405
Australia,AUS,1979,,14.246056,,0.418
Australia,AUS,1980,,13.466598,,0.385
Australia,AUS,1981,,13.8663435,,0.404
Australia,AUS,1982,,12.770334,,0.516
Australia,AUS,1983,,12.123648,,0.431
Australia,AUS,1984,,13.125949,,0.441
Australia,AUS,1985,,13.940511,,0.456
Australia,AUS,1986,,14.025799,,0.46
Australia,AUS,1987,,13.613796,,0.47
Australia,AUS,1988,,14.334444,,0.731
Australia,AUS,1989,,14.253669,,0.81
Austria,AUT,1990,0,31.51,0,1.13
Austria,AUT,1991,0,31.44,0,1.21
Austria,AUT,1992,0,34.85,0,1.31
Austria,AUT,1993,0,36.71,0,1.34
Austria,AUT,1994,0,35.71,0,1.19
Austria,AUT,1995,0,37.07,0,1.84
Austria,AUT,1996,0,34.22,0,1.57
Austria,AUT,1997,0.02,36.11,0,1.69
Austria,AUT,1998,0.05,37.16,0,1.82
Austria,AUT,1999,0.05,40.7,0,1.6
Austria,AUT,2000,0.07,41.84,0,1.53
Austria,AUT,2001,0.1,40.46,0.01,1.67
Austria,AUT,2002,0.14,40.23,0.01,1.52
Austria,AUT,2003,0.37,33.21,0.01,1.65
Austria,AUT,2004,0.93,36.76,0.02,1.91
Austria,AUT,2005,1.33,37.1,0.02,2.43
Austria,AUT,2006,1.75,35.66,0.02,3.23
Austria,AUT,2007,2.04,37.05,0.02,4.06
Austria,AUT,2008,2.01,38.33,0.03,4.16
Austria,AUT,2009,1.95,40.9,0.05,4.28
Austria,AUT,2010,2.06,38.36,0.09,4.48
Austria,AUT,2011,1.94,34.24,0.17,4.56
Austria,AUT,2012,2.46,43.85,0.34,4.68
Austria,AUT,2013,3.15,42.02,0.63,4.7
Austria,AUT,2014,3.85,41.01,0.79,4.55
Austria,AUT,2015,4.84,37.16,0.94,4.65
Austria,AUT,2016,5.23,39.97,1.1,4.78
Austria,AUT,2017,6.57,38.29,1.27,4.92
Austria,AUT,2018,6.03,37.64,1.46,4.93
Austria,AUT,2019,7.45,40.83,1.7,4.66
Austria,AUT,2020,6.79,42,2.04,4.59
Austria,AUT,2021,6.74,38.75,2.78,4.48
Austria,AUT,2022,6.96,34.71,3.79,4.69
Austria,AUT,2023,8.05,39.79,5.16,3.57
Austria,AUT,1965,,16.083,,
Austria,AUT,1966,,17.331,,
Austria,AUT,1967,,17.698,,
Austria,AUT,1968,,18.185,,
Austria,AUT,1969,,16.718,,
Austria,AUT,1970,,21.2897,,
Austria,AUT,1971,,16.8201,,
Austria,AUT,1972,,17.2876,,
Austria,AUT,1973,,19.2092,,
Austria,AUT,1974,,22.7122,,
Austria,AUT,1975,,23.7952,,
Austria,AUT,1976,,20.5656,,
Austria,AUT,1977,,24.9208,,
Austria,AUT,1978,,24.9408,,
Austria,AUT,1979,,28.0968,,
Austria,AUT,1980,,29.1099,,
Austria,AUT,1981,,30.8473,,
Austria,AUT,1982,,30.8963,,
Austria,AUT,1983,,30.6063,,
Austria,AUT,1984,,26.849564,,
Austria,AUT,1985,,30.775146,,0.943327
Austria,AUT,1986,,30.903927,,1.287501
Austria,AUT,1987,,35.387993,,0.905816
Austria,AUT,1988,,35.30409,,1.04696
Austria,AUT,1989,,35.08243,,1.10445
Azerbaijan,AZE,1990,0,1.658,0,0
Azerbaijan,AZE,1991,0,1.7593,0,0
Azerbaijan,AZE,1992,0,1.7473,0,0
Azerbaijan,AZE,1993,0,2.426,0,0
Azerbaijan,AZE,1994,0,1.83,0,0
Azerbaijan,AZE,1995,0,1.556,0,0
Azerbaijan,AZE,1996,0,1.537,0,0
Azerbaijan,AZE,1997,0,1.712,0,0
Azerbaijan,AZE,1998,0,1.951,0,0
Azerbaijan,AZE,1999,0,1.506,0,0
Azerbaijan,AZE,2000,0,1.52,0,0
Azerbaijan,AZE,2001,0,1.29,0,0
Azerbaijan,AZE,2002,0,2,0,0
Azerbaijan,AZE,2003,0,2.44,0,0
Azerbaijan,AZE,2004,0,2.73,0,0
Azerbaijan,AZE,2005,0,2.98,0,0
Azerbaijan,AZE,2006,0,2.49,0,0
Azerbaijan,AZE,2007,0,2.34,0,0
Azerbaijan,AZE,2008,0,2.21,0,0
Azerbaijan,AZE,2009,0,2.29,0,0
Azerbaijan,AZE,2010,0,3.41,0,0
Azerbaijan,AZE,2011,0,2.65,0,0
Azerbaijan,AZE,2012,0,1.8,0,0
Azerbaijan,AZE,2013,0,1.47,0,0.09
Azerbaijan,AZE,2014,0,1.29,0,0.08
Azerbaijan,AZE,2015,0,1.62,0,0.09
Azerbaijan,AZE,2016,0.02,1.94,0.04,0.09
Azerbaijan,AZE,2017,0.02,1.73,0.04,0.09
Azerbaijan,AZE,2018,0.08,1.75,0.04,0.08
Azerbaijan,AZE,2019,0.1,1.55,0.04,0.1
Azerbaijan,AZE,2020,0.1,1.07,0.05,0.1
Azerbaijan,AZE,2021,0.09,1.28,0.05,0.1
Azerbaijan,AZE,2022,0.08,1.6,0.06,0.1
Azerbaijan,AZE,2023,0.0566,1.7634,0.0794,0.1115
Azerbaijan,AZE,1985,,1.3125618,,
Azerbaijan,AZE,1986,,0.8043308,,
Azerbaijan,AZE,1987,,0.8043308,,
Azerbaijan,AZE,1988,,0.6982652,,
Azerbaijan,AZE,1989,,0.6982652,,
Bahamas,BHS,2000,0,0,0,0
Bahamas,BHS,2001,0,0,0,0
Bahamas,BHS,2002,0,0,0,0
Bahamas,BHS,2003,0,0,0,0
Bahamas,BHS,2004,0,0,0,0
Bahamas,BHS,2005,0,0,0,0
Bahamas,BHS,2006,0,0,0,0
Bahamas,BHS,2007,0,0,0,0
Bahamas,BHS,2008,0,0,0,0
Bahamas,BHS,2009,0,0,0,0
Bahamas,BHS,2010,0,0,0,0
Bahamas,BHS,2011,0,0,0,0
Bahamas,BHS,2012,0,0,0,0
Bahamas,BHS,2013,0,0,0,0
Bahamas,BHS,2014,0,0,0,0
Bahamas,BHS,2015,0,0,0,0
Bahamas,BHS,2016,0,0,0,0
Bahamas,BHS,2017,0,0,0,0
Bahamas,BHS,2018,0,0,0,0
Bahamas,BHS,2019,0,0,0,0
Bahamas,BHS,2020,0,0,0,0
Bahamas,BHS,2021,0,0,0,0
Bahamas,BHS,2022,0,0,0,0
Bahrain,BHR,2000,0,0,0,0
Bahrain,BHR,2001,0,0,0,0
Bahrain,BHR,2002,0,0,0,0
Bahrain,BHR,2003,0,0,0,0
Bahrain,BHR,2004,0,0,0,0
Bahrain,BHR,2005,0,0,0,0
Bahrain,BHR,2006,0,0,0,0
Bahrain,BHR,2007,0,0,0,0
Bahrain,BHR,2008,0,0,0,0
Bahrain,BHR,2009,0,0,0,0
Bahrain,BHR,2010,0,0,0,0
Bahrain,BHR,2011,0,0,0,0
Bahrain,BHR,2012,0,0,0,0
Bahrain,BHR,2013,0,0,0,0
Bahrain,BHR,2014,0,0,0.01,0
Bahrain,BHR,2015,0,0,0.01,0
Bahrain,BHR,2016,0,0,0.01,0
Bahrain,BHR,2017,0,0,0.01,0
Bahrain,BHR,2018,0,0,0.01,0
Bahrain,BHR,2019,0,0,0.01,0
Bahrain,BHR,2020,0,0,0.01,0
Bahrain,BHR,2021,0,0,0.01,0
Bahrain,BHR,2022,0,0,0.01,0
Bangladesh,BGD,1972,0,0.175,0,0
Bangladesh,BGD,1973,0,0.331,0,0
Bangladesh,BGD,1974,0,0.243,0,0
Bangladesh,BGD,1975,0,0.436,0,0
Bangladesh,BGD,1976,0,0.494,0,0
Bangladesh,BGD,1977,0,0.437,0,0
Bangladesh,BGD,1978,0,0.506,0,0
Bangladesh,BGD,1979,0,0.587,0,0
Bangladesh,BGD,1980,0,0.583,0,0
Bangladesh,BGD,1981,0,0.625,0,0
Bangladesh,BGD,1982,0,0.523,0,0
Bangladesh,BGD,1983,0,0.662,0,0
Bangladesh,BGD,1984,0,0.897,0,0
Bangladesh,BGD,1985,0,0.739,0,0
Bangladesh,BGD,1986,0,0.45,0,0
Bangladesh,BGD,1987,0,0.517,0,0
Bangladesh,BGD,1988,0,0.675,0,0
Bangladesh,BGD,1989,0,0.92,0,0
Bangladesh,BGD,1990,0,0.884,0,0
Bangladesh,BGD,1991,0,0.838,0,0
Bangladesh,BGD,1992,0,0.796,0,0
Bangladesh,BGD,1993,0,0.608,0,0
Bangladesh,BGD,1994,0,0.847,0,0
Bangladesh,BGD,1995,0,0.372,0,0
Bangladesh,BGD,1996,0,0.739,0,0
Bangladesh,BGD,1997,0,0.719,0,0
Bangladesh,BGD,1998,0,0.865,0,0
Bangladesh,BGD,1999,0,0.833,0,0
Bangladesh,BGD,2000,0,0.94,0,0
Bangladesh,BGD,2001,0,0.98,0,0
Bangladesh,BGD,2002,0,1.05,0,0
Bangladesh,BGD,2003,0,1.12,0,0
Bangladesh,BGD,2004,0,1.21,0,0
Bangladesh,BGD,2005,0,1.28,0,0
Bangladesh,BGD,2006,0,1.38,0.01,0
Bangladesh,BGD,2007,0,0.74,0.02,0
Bangladesh,BGD,2008,0,0.94,0.02,0
Bangladesh,BGD,2009,0,0.44,0.03,0
Bangladesh,BGD,2010,0,0.76,0.07,0
Bangladesh,BGD,2011,0,0.92,0.06,0
Bangladesh,BGD,2012,0,0.82,0.09,0
Bangladesh,BGD,2013,0,0.94,0.13,0
Bangladesh,BGD,2014,0,0.62,0.16,0
Bangladesh,BGD,2015,0.01,0.59,0.2,0
Bangladesh,BGD,2016,0.01,1.01,0.22,0
Bangladesh,BGD,2017,0.01,1.03,0.25,0
Bangladesh,BGD,2018,0.01,1.08,0.28,0
Bangladesh,BGD,2019,0.01,0.77,0.33,0
Bangladesh,BGD,2020,0.01,0.88,0.39,0
Bangladesh,BGD,2021,0.01,0.88,0.47,0
Bangladesh,BGD,2022,0.01,0.79,0.53,0
Bangladesh,BGD,2023,0.01,0.71,0.82,0
Bangladesh,BGD,1971,,0.175,,
Barbados,BRB,2000,0,0,0,0
Barbados,BRB,2001,0,0,0,0
Barbados,BRB,2002,0,0,0,0
Barbados,BRB,2003,0,0,0,0
Barbados,BRB,2004,0,0,0,0
Barbados,BRB,2005,0,0,0,0
Barbados,BRB,2006,0,0,0,0
Barbados,BRB,2007,0,0,0,0
Barbados,BRB,2008,0,0,0,0
Barbados,BRB,2009,0,0,0,0
Barbados,BRB,2010,0,0,0,0
Barbados,BRB,2011,0,0,0,0
Barbados,BRB,2012,0,0,0,0
Barbados,BRB,2013,0,0,0,0
Barbados,BRB,2014,0,0,0.01,0
Barbados,BRB,2015,0,0,0.01,0
Barbados,BRB,2016,0,0,0.02,0
Barbados,BRB,2017,0,0,0.03,0
Barbados,BRB,2018,0,0,0.03,0
Barbados,BRB,2019,0,0,0.04,0
Barbados,BRB,2020,0,0,0.07,0
Barbados,BRB,2021,0,0,0.08,0
Barbados,BRB,2022,0,0,0.08,0
Belarus,BLR,1990,0,0.02,0,0
Belarus,BLR,1991,0,0.018,0,0
Belarus,BLR,1992,0,0.017,0,0
Belarus,BLR,1993,0,0.019,0,0
Belarus,BLR,1994,0,0.019,0,0
Belarus,BLR,1995,0,0.02,0,0
Belarus,BLR,1996,0,0.016,0,0
Belarus,BLR,1997,0,0.021,0,0
Belarus,BLR,1998,0,0.028,0,0
Belarus,BLR,1999,0,0.019,0,0
Belarus,BLR,2000,0,0.03,0,0
Belarus,BLR,2001,0,0.03,0,0
Belarus,BLR,2002,0,0.03,0,0
Belarus,BLR,2003,0,0.03,0,0
Belarus,BLR,2004,0,0.03,0,0
Belarus,BLR,2005,0,0.04,0,0
Belarus,BLR,2006,0,0.04,0,0
Belarus,BLR,2007,0,0.04,0,0.01
Belarus,BLR,2008,0,0.04,0,0.03
Belarus,BLR,2009,0,0.04,0,0.07
Belarus,BLR,2010,0,0.05,0,0.09
Belarus,BLR,2011,0,0.04,0,0.1
Belarus,BLR,2012,0.01,0.07,0,0.13
Belarus,BLR,2013,0.01,0.14,0,0.15
Belarus,BLR,2014,0.01,0.12,0,0.16
Belarus,BLR,2015,0.03,0.11,0.01,0.19
Belarus,BLR,2016,0.08,0.14,0.03,0.18
Belarus,BLR,2017,0.1,0.4,0.09,0.19
Belarus,BLR,2018,0.1,0.32,0.18,0.21
Belarus,BLR,2019,0.18,0.34,0.18,0.34
Belarus,BLR,2020,0.19,0.39,0.18,0.59
Belarus,BLR,2021,0.19,0.39,0.18,0.58
Belarus,BLR,2022,0.19,0.39,0.17,0.56
Belarus,BLR,2023,0.17174067,0.3,0.1533,0.5075
Belarus,BLR,1985,,0.02,,
Belarus,BLR,1986,,0.02,,
Belarus,BLR,1987,,0.02,,
Belarus,BLR,1988,,0.02,,
Belarus,BLR,1989,,0.02,,
Belgium,BEL,1986,0,0.343,,0.119
Belgium,BEL,1987,0.006,0.429,,0.142
Belgium,BEL,1988,0.008,0.359,,0.18
Belgium,BEL,1989,0.007,0.305,,0.191
Belgium,BEL,1990,0.01,0.27,0,0.28
Belgium,BEL,1991,0.01,0.23,0,0.3
Belgium,BEL,1992,0.01,0.34,0,0.27
Belgium,BEL,1993,0.01,0.25,0,0.25
Belgium,BEL,1994,0.01,0.35,0,0.25
Belgium,BEL,1995,0.01,0.34,0,0.32
Belgium,BEL,1996,0.01,0.24,0,0.31
Belgium,BEL,1997,0.01,0.31,0,0.28
Belgium,BEL,1998,0.01,0.39,0,0.36
Belgium,BEL,1999,0.01,0.34,0,0.5
Belgium,BEL,2000,0.02,0.46,0,0.57
Belgium,BEL,2001,0.04,0.44,0,0.6
Belgium,BEL,2002,0.06,0.36,0,0.72
Belgium,BEL,2003,0.09,0.25,0,0.86
Belgium,BEL,2004,0.14,0.32,0,1.04
Belgium,BEL,2005,0.23,0.29,0,1.59
Belgium,BEL,2006,0.37,0.36,0,2.23
Belgium,BEL,2007,0.49,0.39,0.01,2.6
Belgium,BEL,2008,0.64,0.41,0.04,3.33
Belgium,BEL,2009,0.99,0.33,0.17,3.95
Belgium,BEL,2010,1.29,0.31,0.56,4.38
Belgium,BEL,2011,2.31,0.2,1.17,4.63
Belgium,BEL,2012,2.76,0.36,2.15,5.24
Belgium,BEL,2013,3.67,0.38,2.64,5.03
Belgium,BEL,2014,4.62,0.29,2.89,4.41
Belgium,BEL,2015,5.57,0.32,3.06,5.5
Belgium,BEL,2016,5.42,0.37,3.1,5.36
Belgium,BEL,2017,6.52,0.27,3.31,5.7
Belgium,BEL,2018,7.57,0.29,3.9,5.41
Belgium,BEL,2019,9.75,0.3,4.25,5.16
Belgium,BEL,2020,12.81,0.27,5.11,5.26
Belgium,BEL,2021,12,0.42,5.62,4.69
Belgium,BEL,2022,12.16,0.27,6.88,4.94
Belgium,BEL,2023,15.27,0.38,7.66,3.93
Belgium,BEL,1965,,0.272,,
Belgium,BEL,1966,,0.299,,
Belgium,BEL,1967,,0.238,,
Belgium,BEL,1968,,0.244,,
Belgium,BEL,1969,,0.23,,
Belgium,BEL,1970,,0.246,,
Belgium,BEL,1971,,0.134,,
Belgium,BEL,1972,,0.18,,0
Belgium,BEL,1973,,0.171,,0.116
Belgium,BEL,1974,,0.24,,0.108
Belgium,BEL,1975,,0.183,,0.083
Belgium,BEL,1976,,0.109,,0.057
Belgium,BEL,1977,,0.224,,0.247
Belgium,BEL,1978,,0.223,,0.26
Belgium,BEL,1979,,0.234,,0.315
Belgium,BEL,1980,,0.278,,0.3
Belgium,BEL,1981,,0.381,,0.291
Belgium,BEL,1982,,0.333,,0.046
Belgium,BEL,1983,,0.336,,0.022
Belgium,BEL,1984,,0.351,,0.024
Belgium,BEL,1985,,0.287,,0.053
Belize,BLZ,2000,0,0.09,0,0
Belize,BLZ,2001,0,0.09,0,0
Belize,BLZ,2002,0,0.09,0,0
Belize,BLZ,2003,0,0.06,0,0
Belize,BLZ,2004,0,0.06,0,0
Belize,BLZ,2005,0,0.07,0,0
Belize,BLZ,2006,0,0.18,0,0
Belize,BLZ,2007,0,0.18,0,0
Belize,BLZ,2008,0,0.2,0,0
Belize,BLZ,2009,0,0.19,0,0
Belize,BLZ,2010,0,0.26,0,0.11
Belize,BLZ,2011,0,0.25,0,0.06
Belize,BLZ,2012,0,0.21,0,0.14
Belize,BLZ,2013,0,0.26,0,0.09
Belize,BLZ,2014,0,0.26,0,0.07
Belize,BLZ,2015,0,0.24,0,0.09
Belize,BLZ,2016,0,0.26,0,0.1
Belize,BLZ,2017,0,0.27,0,0.11
Belize,BLZ,2018,0,0.25,0,0.13
Belize,BLZ,2019,0,0.29,0.01,0.15
Belize,BLZ,2020,0,0.08,0.01,0.14
Belize,BLZ,2021,0,0.08,0.01,0.14
Belize,BLZ,2022,0,0.08,0.01,0.16
Benin,BEN,2000,0,0,0,0
Benin,BEN,2001,0,0,0,0
Benin,BEN,2002,0,0,0,0
Benin,BEN,2003,0,0,0,0
Benin,BEN,2004,0,0,0,0
Benin,BEN,2005,0,0,0,0
Benin,BEN,2006,0,0,0,0
Benin,BEN,2007,0,0,0,0
Benin,BEN,2008,0,0,0,0
Benin,BEN,2009,0,0,0,0
Benin,BEN,2010,0,0,0,0
Benin,BEN,2011,0,0,0,0
Benin,BEN,2012,0,0,0,0
Benin,BEN,2013,0,0,0,0
Benin,BEN,2014,0,0,0,0
Benin,BEN,2015,0,0,0,0
Benin,BEN,2016,0,0,0,0
Benin,BEN,2017,0,0,0,0
Benin,BEN,2018,0,0,0,0
Benin,BEN,2019,0,0,0.01,0
Benin,BEN,2020,0,0,0.01,0
Benin,BEN,2021,0,0,0.02,0
Benin,BEN,2022,0,0,0.02,0
Bermuda,BMU,2000,0,0,0,0.01
Bermuda,BMU,2001,0,0,0,0.01
Bermuda,BMU,2002,0,0,0,0.01
Bermuda,BMU,2003,0,0,0,0.01
Bermuda,BMU,2004,0,0,0,0.01
Bermuda,BMU,2005,0,0,0,0.01
Bermuda,BMU,2006,0,0,0,0.01
Bermuda,BMU,2007,0,0,0,0.01
Bermuda,BMU,2008,0,0,0,0.01
Bermuda,BMU,2009,0,0,0,0.01
Bermuda,BMU,2010,0,0,0,0.01
Bermuda,BMU,2011,0,0,0,0.01
Bermuda,BMU,2012,0,0,0,0.01
Bermuda,BMU,2013,0,0,0,0.01
Bermuda,BMU,2014,0,0,0,0.01
Bermuda,BMU,2015,0,0,0,0.01
Bermuda,BMU,2016,0,0,0,0.01
Bermuda,BMU,2017,0,0,0,0.01
Bermuda,BMU,2018,0,0,0,0.01
Bermuda,BMU,2019,0,0,0,0.01
Bermuda,BMU,2020,0,0,0,0.01
Bermuda,BMU,2021,0,0,0,0.01
Bermuda,BMU,2022,0,0,0,0.01
Bhutan,BTN,2000,0,1.79,0,0
Bhutan,BTN,2001,0,1.92,0,0
Bhutan,BTN,2002,0,2.18,0,0
Bhutan,BTN,2003,0,2.5,0,0
Bhutan,BTN,2004,0,2.33,0,0
Bhutan,BTN,2005,0,2.62,0,0
Bhutan,BTN,2006,0,4.47,0,0
Bhutan,BTN,2007,0,6.49,0,0
Bhutan,BTN,2008,0,6.89,0,0
Bhutan,BTN,2009,0,6.93,0,0
Bhutan,BTN,2010,0,7.26,0,0
Bhutan,BTN,2011,0,6.97,0,0
Bhutan,BTN,2012,0,6.74,0,0
Bhutan,BTN,2013,0,7.53,0,0
Bhutan,BTN,2014,0,7.15,0,0
Bhutan,BTN,2015,0,7.73,0,0
Bhutan,BTN,2016,0,7.88,0,0
Bhutan,BTN,2017,0,7.65,0,0
Bhutan,BTN,2018,0,6.89,0,0
Bhutan,BTN,2019,0,8.95,0,0
Bhutan,BTN,2020,0,8.95,0,0
Bhutan,BTN,2021,0,9,0,0
Bhutan,BTN,2022,0,9,0,0
Bolivia,BOL,2000,0,1.95,0,0.05
Bolivia,BOL,2001,0,2.11,0,0.05
Bolivia,BOL,2002,0,2.18,0,0.05
Bolivia,BOL,2003,0,1.97,0,0.05
Bolivia,BOL,2004,0,2.13,0,0.06
Bolivia,BOL,2005,0,1.94,0,0.06
Bolivia,BOL,2006,0,2.14,0,0.04
Bolivia,BOL,2007,0,2.3,0,0.05
Bolivia,BOL,2008,0,2.29,0,0.06
Bolivia,BOL,2009,0,2.27,0,0.08
Bolivia,BOL,2010,0,2.16,0,0.08
Bolivia,BOL,2011,0,2.32,0,0.09
Bolivia,BOL,2012,0,2.33,0,0.08
Bolivia,BOL,2013,0,2.51,0,0.13
Bolivia,BOL,2014,0.01,2.23,0.01,0.13
Bolivia,BOL,2015,0.01,2.44,0,0.2
Bolivia,BOL,2016,0.04,1.7,0.01,0.18
Bolivia,BOL,2017,0.06,2.21,0.01,0.13
Bolivia,BOL,2018,0.06,2.61,0.13,0.17
Bolivia,BOL,2019,0.07,3.25,0.19,0.24
Bolivia,BOL,2020,0.06,2.94,0.33,0.24
Bolivia,BOL,2021,0.13,3.24,0.35,0.28
Bolivia,BOL,2022,0.44,2.85,0.35,0.39
Bolivia,BOL,2023,0.47,2.31,0.35,0.37
Bosnia and Herzegovina,BIH,2000,0,5.09,0,
Bosnia and Herzegovina,BIH,2001,0,5.18,0,
Bosnia and Herzegovina,BIH,2002,0,5.27,0,
Bosnia and Herzegovina,BIH,2003,0,4.5,0,
Bosnia and Herzegovina,BIH,2004,0,5.98,0,
Bosnia and Herzegovina,BIH,2005,0,6,0,
Bosnia and Herzegovina,BIH,2006,0,5.84,0,
Bosnia and Herzegovina,BIH,2007,0,3.99,0,
Bosnia and Herzegovina,BIH,2008,0,4.87,0,
Bosnia and Herzegovina,BIH,2009,0,6.24,0,
Bosnia and Herzegovina,BIH,2010,0,8.03,0,
Bosnia and Herzegovina,BIH,2011,0,4.39,0,
Bosnia and Herzegovina,BIH,2012,0,4.15,0,
Bosnia and Herzegovina,BIH,2013,0,7.24,0,
Bosnia and Herzegovina,BIH,2014,0,5.93,0.01,0
Bosnia and Herzegovina,BIH,2015,0,5.54,0.01,0
Bosnia and Herzegovina,BIH,2016,0,5.59,0.02,0
Bosnia and Herzegovina,BIH,2017,0,3.79,0.02,0.01
Bosnia and Herzegovina,BIH,2018,0.1,6.42,0.02,0.01
Bosnia and Herzegovina,BIH,2019,0.25,6.1,0.03,0.01
Bosnia and Herzegovina,BIH,2020,0.26,4.58,0.05,0.01
Bosnia and Herzegovina,BIH,2021,0.38,6.69,0.07,0.04
Bosnia and Herzegovina,BIH,2022,0.39,4.97,0.14,
Bosnia and Herzegovina,BIH,2023,0.26,6.37,0.21,0.04
Botswana,BWA,2000,0,0,0,0
Botswana,BWA,2001,0,0,0,0
Botswana,BWA,2002,0,0,0,0
Botswana,BWA,2003,0,0,0,0
Botswana,BWA,2004,0,0,0,0
Botswana,BWA,2005,0,0,0,0
Botswana,BWA,2006,0,0,0,0
Botswana,BWA,2007,0,0,0,0
Botswana,BWA,2008,0,0,0,0
Botswana,BWA,2009,0,0,0,0
Botswana,BWA,2010,0,0,0,0
Botswana,BWA,2011,0,0,0,0
Botswana,BWA,2012,0,0,0,0
Botswana,BWA,2013,0,0,0,0
Botswana,BWA,2014,0,0,0,0
Botswana,BWA,2015,0,0,0,0
